time_period_end,volume_traded,price_close
2018-06-22T01:00:00.000000,0.80560484,6702.5
2018-06-22T02:00:00.000000,6.176877,6622.0
2018-06-22T03:00:00.000000,1.0,6630.0
2018-06-22T04:00:00.000000,0.09872889,6642.97
2018-06-22T05:00:00.000000,0.61105843,6662.591
2018-06-22T06:00:00.000000,2.0,6703.34
2018-06-22T07:00:00.000000,0.4039875,6670.654
2018-06-22T08:00:00.000000,1.19415812,6480.413
2018-06-22T09:00:00.000000,1.58350654,6387.635
2018-06-22T10:00:00.000000,0.00550152,6350.0
2018-06-22T11:00:00.000000,0.32364215,6373.847
2018-06-22T12:00:00.000000,2.91818464,6362.39
2018-06-22T13:00:00.000000,0.30227614,6344.786
2018-06-22T14:00:00.000000,6.1087366,6168.436
2018-06-22T15:00:00.000000,14.08242299,6200.157
2018-06-22T16:00:00.000000,1.76284464,6147.793
2018-06-22T17:00:00.000000,2.93622825,6169.214
2018-06-22T18:00:00.000000,1.20821614,6152.15
2018-06-22T19:00:00.000000,35.52329855,6219.496
2018-06-22T20:00:00.000000,13.18126865,6265.07
2018-06-22T21:00:00.000000,0.59327885,6098.989
2018-06-22T22:00:00.000000,34.54725604,6027.84
2018-06-22T23:00:00.000000,2.06012687,6095.417
2018-06-23T00:00:00.000000,0.34485062,6059.39
