time_period_end,volume_traded,price_close
2018-02-19T01:00:00.000000,95087.35908633,9.1962
2018-02-19T02:00:00.000000,118645.24122026,9.3
2018-02-19T03:00:00.000000,142794.40763205,9.2166
2018-02-19T04:00:00.000000,32520.59468249,9.181
2018-02-19T05:00:00.000000,30460.78650184,9.2166
2018-02-19T06:00:00.000000,20504.55798816,9.18
2018-02-19T07:00:00.000000,53620.10415362,9.1569
2018-02-19T08:00:00.000000,203518.28319835,9.4283
2018-02-19T09:00:00.000000,192993.81334084,9.4402
2018-02-19T10:00:00.000000,134782.91566515,9.516
2018-02-19T11:00:00.000000,170564.61059396,9.4685
2018-02-19T12:00:00.000000,136802.52253636,9.5001
2018-02-19T13:00:00.000000,34185.88123862,9.469
2018-02-19T14:00:00.000000,33063.15198312,9.4799
2018-02-19T15:00:00.000000,56065.39938269,9.4902
2018-02-19T16:00:00.000000,190935.17022511,9.58
2018-02-19T17:00:00.000000,74115.36779264,9.5148
2018-02-19T18:00:00.000000,154715.97373172,9.3744
2018-02-19T19:00:00.000000,117720.4090269,9.4969
2018-02-19T20:00:00.000000,30093.62909243,9.4969
2018-02-19T21:00:00.000000,65937.29496567,9.5464
2018-02-19T22:00:00.000000,44612.65628589,9.4399
2018-02-19T23:00:00.000000,90614.64472096,9.4598
2018-02-20T00:00:00.000000,125889.82856992,9.4831
