time_period_end,volume_traded,price_close
2018-06-23T02:00:00.000000,0.00317857,466.001
2018-06-23T05:00:00.000000,0.38203084,468.0
2018-06-23T12:00:00.000000,0.08384558,475.756
2018-06-23T13:00:00.000000,0.002684,472.0
2018-06-23T14:00:00.000000,0.01258104,472.941
2018-06-23T15:00:00.000000,0.00231504,474.0
2018-06-23T16:00:00.000000,0.23469542,469.523
2018-06-23T18:00:00.000000,1.01323944,475.0
2018-06-23T19:00:00.000000,0.0155176,476.0
2018-06-23T20:00:00.000000,0.01909025,477.0
2018-06-23T21:00:00.000000,0.01584281,476.0
2018-06-23T23:00:00.000000,0.00274737,479.0
2018-06-24T00:00:00.000000,0.04522364,477.0
