assetA_id,assetB_id,assetA_name,assetB_name,closing_price
1,4,BTC,USD,7404.966804202613
3,1,ETH,BTC,0.06220729719886231
3,4,ETH,USD,460.95373249994003
1,6,BTC,USDT,7401.570678077303
3,6,ETH,USDT,460.71287377549265
14,1,NEO,BTC,0.004616581823227139
15,1,EOS,BTC,0.0010802686676123813
15,4,EOS,USD,8.0
14,4,NEO,USD,34.08571942
