time_period_end,volume_traded,price_close
2018-08-02T01:00:00.000000,262143.67042562,7.3
2018-08-02T02:00:00.000000,116258.53803164,7.2841
2018-08-02T03:00:00.000000,92163.5339162,7.2485
2018-08-02T04:00:00.000000,120375.76559134,7.2118
2018-08-02T05:00:00.000000,118932.83886515,7.142
2018-08-02T06:00:00.000000,105159.55386906,7.1645
2018-08-02T07:00:00.000000,51864.19239314,7.1505
2018-08-02T08:00:00.000000,55281.96205631,7.17
2018-08-02T09:00:00.000000,299741.25702317,7.0171
2018-08-02T10:00:00.000000,387361.96026863,6.992
2018-08-02T11:00:00.000000,282762.75087551,7.055
2018-08-02T12:00:00.000000,159254.21607302,7.0174
2018-08-02T13:00:00.000000,374987.32056815,6.93
2018-08-02T14:00:00.000000,228774.82923824,6.964
2018-08-02T15:00:00.000000,128708.66215093,7.01
2018-08-02T16:00:00.000000,98700.23378306,6.9934
2018-08-02T17:00:00.000000,583497.29020137,7.1428
2018-08-02T18:00:00.000000,294617.05381665,7.0469
2018-08-02T19:00:00.000000,329933.31396687,7.1
2018-08-02T20:00:00.000000,584475.73972435,7.0954
2018-08-02T21:00:00.000000,143444.58317851,7.0899
2018-08-02T22:00:00.000000,93499.39534709,7.0658
2018-08-02T23:00:00.000000,82149.73567093,7.0906
2018-08-03T00:00:00.000000,38646.77398689,7.02
