time_period_end,volume_traded,price_close
2015-12-26T01:00:00.000000,190.84126227,458.23
2015-12-26T02:00:00.000000,116.82667093,455.96
2015-12-26T03:00:00.000000,295.82788266,455.26
2015-12-26T04:00:00.000000,432.56233242,448.21
2015-12-26T05:00:00.000000,416.92281128,446.59
2015-12-26T06:00:00.000000,537.21134489,442.66
2015-12-26T07:00:00.000000,362.10615037,442.07
2015-12-26T08:00:00.000000,164.56113316,443.0
2015-12-26T09:00:00.000000,514.42454939,439.48
2015-12-26T10:00:00.000000,418.46719338,435.0
2015-12-26T11:00:00.000000,1628.33690083,424.11
2015-12-26T12:00:00.000000,974.66967205,426.77
2015-12-26T13:00:00.000000,801.71554565,428.32
2015-12-26T14:00:00.000000,485.28133513,422.1
2015-12-26T15:00:00.000000,406.90055657,427.7
2015-12-26T16:00:00.000000,487.23145456,426.56
2015-12-26T17:00:00.000000,1039.324252,416.03
2015-12-26T18:00:00.000000,1347.67921101,426.0
2015-12-26T19:00:00.000000,431.36339744,423.83
2015-12-26T20:00:00.000000,450.97896288,426.58
2015-12-26T21:00:00.000000,234.07562286,426.62
2015-12-26T22:00:00.000000,815.84937691,417.85
2015-12-26T23:00:00.000000,587.16414896,418.02
2015-12-27T00:00:00.000000,364.91088085,419.41
