time_period_end,volume_traded,price_open,price_close,price_high,price_low,trades_count
2018-07-28T00:00:00.000000,237138.522777195,0.0264,0.0258,0.0264,0.0245,76
2018-07-29T00:00:00.000000,255021.84536136,0.0257,0.0258,0.0269,0.0253,67
2018-07-30T00:00:00.000000,271000.034419843,0.026,0.0252,0.0262,0.0249,44
2018-07-31T00:00:00.000000,317377.789405765,0.0253,0.0241,0.0256,0.0239,52
2018-08-01T00:00:00.000000,484837.43926469,0.0244,0.023,0.0244,0.0224,77
2018-08-02T00:00:00.000000,273920.543287475,0.023,0.0221,0.0234,0.022,56
2018-08-03T00:00:00.000000,349148.54984515,0.023,0.0213,0.0232,0.0211,75
2018-08-04T00:00:00.000000,468165.391082799,0.0215,0.022,0.0259,0.0206,105
2018-08-05T00:00:00.000000,626314.616009499,0.0223,0.0213,0.0229,0.0211,122
2018-08-06T00:00:00.000000,197302.73785317,0.0209,0.0216,0.0219,0.0206,55
2018-08-07T00:00:00.000000,162519.439147854,0.0219,0.0206,0.0222,0.0206,61
2018-08-08T00:00:00.000000,677369.058145025,0.021,0.0201,0.0214,0.0201,87
2018-08-09T00:00:00.000000,414943.194012775,0.02,0.0173,0.0202,0.0173,93
2018-08-10T00:00:00.000000,433724.083311755,0.0175,0.0197,0.0198,0.0175,76
2018-08-11T00:00:00.000000,449742.8025581,0.0197,0.0175,0.0198,0.017,86
2018-08-12T00:00:00.000000,1370380.094778297,0.0174,0.017,0.0176,0.0155,133
