time_exchange;time_coinpai;guid;price;base_amount;taker_side
2016-04-19T00:00:01.384936;2016-04-19T00:00:01.417020;2c1b5d11-b990-47c6-a5b6-3110b1ab4025;430.9;0.01;SELL
2016-04-19T00:00:01.385175;2016-04-19T00:00:01.432646;15938cb3-40e6-4a79-9702-e9020a6411e1;430.9;0.01002668;SELL
2016-04-19T00:00:01.385363;2016-04-19T00:00:01.432646;97f69dcc-eee0-45af-b939-fc18a8513634;430.89;0.00329662;SELL
2016-04-19T00:00:01.385535;2016-04-19T00:00:01.432646;4f9598d9-3d75-4ee5-a36e-cbeafa9f7fb8;430.88;0.01;SELL
2016-04-19T00:00:01.385682;2016-04-19T00:00:01.432646;b87057b5-1347-4ef8-851e-4767769ff706;430.87;0.01;SELL
2016-04-19T00:00:01.385843;2016-04-19T00:00:01.448270;7dfa786d-d806-4d69-b733-8dfcf7e47ac5;430.87;0.101;SELL
2016-04-19T00:00:01.386031;2016-04-19T00:00:01.448270;fb52e3bf-217f-40be-834b-4171286a6e3e;430.86;0.01;SELL
2016-04-19T00:00:01.386195;2016-04-19T00:00:01.448270;7739de76-fd87-40bf-b242-47dbfcbc63f6;430.85;0.01;SELL
2016-04-19T00:00:01.386355;2016-04-19T00:00:01.463896;0838449d-b131-4eae-8ce6-d83c915e7117;430.85;0.01;SELL
2016-04-19T00:00:01.386511;2016-04-19T00:00:01.463896;4f797ec0-a4da-472b-91cb-7097b98da74e;430.84;0.01;SELL
2016-04-19T00:00:01.386664;2016-04-19T00:00:01.495145;cc93cbc7-0ec4-4563-a82b-580aa33f3ec8;430.82;0.086;SELL
2016-04-19T00:00:01.386816;2016-04-19T00:00:01.510770;963baf0a-21d1-47c1-b616-5225b4428f04;430.8;0.02010005;SELL
2016-04-19T00:00:01.386997;2016-04-19T00:00:01.510770;fd333e00-3fe7-4671-ad8b-da72173eacdf;430.77;0.116;SELL
2016-04-19T00:00:01.387152;2016-04-19T00:00:01.510770;5f1b1268-240b-4be3-b526-c27d1bf14964;430.75;0.24;SELL
2016-04-19T00:00:01.387301;2016-04-19T00:00:01.510770;f737b76a-54af-4bf3-a15a-79ca7e9c93d0;430.74;0.01;SELL
2016-04-19T00:00:01.387456;2016-04-19T00:00:01.510770;40cf0520-cb85-46b1-a7b8-9866b5cb37f4;430.73;0.01;SELL
2016-04-19T00:00:01.387599;2016-04-19T00:00:01.510770;6628a024-5966-41c3-9627-53bde7175332;430.72;0.01;SELL
2016-04-19T00:00:01.387770;2016-04-19T00:00:01.510770;3bcf9fcc-d2ae-4aac-86c4-19197c08124d;430.72;0.128;SELL
2016-04-19T00:00:01.387928;2016-04-19T00:00:01.526400;d00c48ce-592b-4919-8bc0-c6f2e4311372;430.7;0.01003596;SELL
2016-04-19T00:00:01.388093;2016-04-19T00:00:01.526400;6ed1e1e0-9af9-4598-b4f1-f80d6d2ee277;430.68;0.01805069;SELL
2016-04-19T00:00:10.904351;2016-04-19T00:00:10.932651;97daf626-8d85-4b34-a341-aca11a37b6f1;430.83;0.01;BUY
2016-04-19T00:00:10.904514;2016-04-19T00:00:10.948276;110d1404-c66a-4da8-8f9e-cfdbab4baa18;430.83;6.9658;BUY
2016-04-19T00:00:10.904688;2016-04-19T00:00:10.948276;3aa79e37-3558-4a59-942f-054d0f3bdc6b;430.83;0.42;BUY
2016-04-19T00:00:10.904852;2016-04-19T00:00:10.948276;1d76cb61-8b72-4b62-952b-902d542b9ace;430.84;5.347;BUY
2016-04-19T00:00:10.905035;2016-04-19T00:00:10.948276;ce65b67a-0b77-40d7-9469-d2029ed5b102;430.84;0.087;BUY
2016-04-19T00:00:10.905189;2016-04-19T00:00:10.948276;ee4d60f0-ba5d-4833-93bc-7bdec18b8832;430.89;0.01;BUY
2016-04-19T00:00:10.905345;2016-04-19T00:00:10.963903;00dca602-afef-4203-9ab2-7eda9cc7374b;430.9;0.01;BUY
2016-04-19T00:00:10.905497;2016-04-19T00:00:10.963903;aaf5a289-d0e6-458c-9252-ebe9f6a44691;430.91;0.02;BUY
2016-04-19T00:00:10.905656;2016-04-19T00:00:10.963903;aebb761a-3650-4df4-9b44-4560a7e590ca;430.93;0.01;BUY
2016-04-19T00:00:10.905805;2016-04-19T00:00:10.979502;27cfd6b0-5181-40c1-a03f-599086faa4af;430.95;0.093;BUY
2016-04-19T00:00:10.905965;2016-04-19T00:00:10.979502;b82cb428-ebdc-42fa-a645-c36eca4905e9;430.95;0.01;BUY
2016-04-19T00:00:10.906126;2016-04-19T00:00:10.979502;f7cd3477-473c-4ca7-a392-a80ecf8a1e5e;430.97;0.01;BUY
2016-04-19T00:00:10.906282;2016-04-19T00:00:10.995151;a1e30c45-0517-49c3-8ec0-5e6f43131a10;430.97;0.01;BUY
2016-04-19T00:00:10.906417;2016-04-19T00:00:10.995151;344729df-a175-449f-bdfe-31635e8f3201;430.98;1.9972;BUY
2016-04-19T00:00:31.478642;2016-04-19T00:00:31.510784;fd8d2c91-d2a3-404f-80de-093ff88c36ec;430.79;0.01;SELL
2016-04-19T00:00:31.478828;2016-04-19T00:00:31.526417;5f287f5b-84ef-4e0e-918d-eb7410f10d92;430.79;0.104;SELL
2016-04-19T00:00:31.479026;2016-04-19T00:00:31.526417;a4bde56c-be96-47c3-ac90-17ddc4fd2df1;430.78;0.01;SELL
2016-04-19T00:00:31.479176;2016-04-19T00:00:31.526417;667e96bb-fd8a-4b0e-9f83-26a625982136;430.76;0.01;SELL
2016-04-19T00:00:31.479331;2016-04-19T00:00:31.526417;bb513fc9-6427-472b-98e6-78392e32b0c1;430.76;0.01;SELL
2016-04-19T00:00:31.479490;2016-04-19T00:00:31.526417;5c1fe5d5-13c7-4de5-838f-b3a0f896fc77;430.75;0.2;SELL
2016-04-19T00:00:31.479641;2016-04-19T00:00:31.526417;8810978b-1d21-4018-8a1e-7d6e3798067d;430.74;0.01;SELL
2016-04-19T00:00:31.479790;2016-04-19T00:00:31.542041;d89b51bf-ddc0-4ea0-b16e-13a2df6b3087;430.74;0.076;SELL
