time_period_end,volume_traded,price_close
2017-11-22T01:00:00.000000,103215.95623785,1.9
2017-11-22T02:00:00.000000,1074033.84445989,1.9801
2017-11-22T03:00:00.000000,308691.30635198,1.9029
2017-11-22T04:00:00.000000,437663.00124491,1.902
2017-11-22T05:00:00.000000,192270.00790084,1.9242
2017-11-22T06:00:00.000000,190896.76233536,1.9032
2017-11-22T07:00:00.000000,249558.04328207,1.8994
2017-11-22T08:00:00.000000,134844.30492684,1.8988
2017-11-22T09:00:00.000000,355315.09328448,1.912
2017-11-22T10:00:00.000000,119307.98845049,1.9054
2017-11-22T11:00:00.000000,114345.70115695,1.914
2017-11-22T12:00:00.000000,264530.8741736,1.8611
2017-11-22T13:00:00.000000,486335.70877664,1.8477
2017-11-22T14:00:00.000000,1292966.98028475,1.8031
2017-11-22T15:00:00.000000,662004.63448727,1.83
2017-11-22T16:00:00.000000,245098.48384822,1.8199
2017-11-22T17:00:00.000000,1077477.23447498,1.85
2017-11-22T18:00:00.000000,235190.75013051,1.8269
2017-11-22T19:00:00.000000,235023.32402032,1.8074
2017-11-22T20:00:00.000000,120867.0152033,1.8275
2017-11-22T21:00:00.000000,99855.76837366,1.833
2017-11-22T22:00:00.000000,249365.60227656,1.83
2017-11-22T23:00:00.000000,1175142.78406713,1.9344
2017-11-23T00:00:00.000000,400875.4026771,1.8852
