time_exchange_hour,volume_prior_to_this_hour,vwap_prior_to_this_hour
2016-03-19T01:00:00.000000,180.05284000999995,409.59275528782524
2016-03-19T02:00:00.000000,209.30680442,409.55415572926654
2016-03-19T03:00:00.000000,298.1436521700003,409.290042487803
2016-03-19T04:00:00.000000,235.28232788999998,409.9149967296097
2016-03-19T05:00:00.000000,209.13988918000018,408.5145146227608
2016-03-19T06:00:00.000000,119.40886202999984,408.5787861005651
2016-03-19T07:00:00.000000,124.20037440999987,409.22158650628916
2016-03-19T08:00:00.000000,196.80138572000064,410.0720100176841
2016-03-19T09:00:00.000000,53.43546364999999,410.6469814508702
2016-03-19T10:00:00.000000,51.4327828700001,410.75367703304596
2016-03-19T11:00:00.000000,101.41460000000004,410.5441920360752
2016-03-19T12:00:00.000000,95.5961433099999,410.31513055770193
2016-03-19T13:00:00.000000,265.6004398599999,408.0186052335029
2016-03-19T14:00:00.000000,667.5181920999973,407.81555653398306
2016-03-19T15:00:00.000000,267.29042299,407.4174799166436
2016-03-19T16:00:00.000000,146.33958093000015,407.5361213341131
2016-03-19T17:00:00.000000,406.2027168799996,405.9141326393
2016-03-19T18:00:00.000000,213.27671530999987,406.0200938426819
2016-03-19T19:00:00.000000,239.91148439000023,405.6244127863152
2016-03-19T20:00:00.000000,189.23487578000024,405.91972378714905
2016-03-19T21:00:00.000000,132.14481207999995,406.42715391909934
2016-03-19T22:00:00.000000,104.20768442,406.84776634123847
2016-03-19T23:00:00.000000,127.28265569,407.94244148040826
2016-03-20T00:00:00.000000,206.90887304999995,409.3841365247934
