time_exchange_hour,volume_prior_to_this_hour,vwap_prior_to_this_hour
2016-03-31T01:00:00.000000,119.2582168,11.879755546156137
2016-03-31T02:00:00.000000,1.32075,11.926674238122278
2016-03-31T03:00:00.000000,12.609218209999998,11.871111702534332
2016-03-31T04:00:00.000000,194.44995163,11.807146495971594
2016-03-31T05:00:00.000000,20.0,11.96991
2016-03-31T06:00:00.000000,114.25268297000001,11.926661215491105
2016-03-31T07:00:00.000000,73.91802731000001,11.948955029062043
2016-03-31T08:00:00.000000,69.28817489,11.972538959292539
2016-03-31T09:00:00.000000,320.94431469000006,11.883927662845117
2016-03-31T10:00:00.000000,673.6946711600001,11.898163565231231
2016-03-31T11:00:00.000000,145.0,11.926
2016-03-31T12:00:00.000000,247.73581901999995,11.976849728598685
2016-03-31T13:00:00.000000,14.0432,11.964009228665832
2016-03-31T14:00:00.000000,940.0802400000001,11.962214010163642
2016-03-31T15:00:00.000000,187.67306760999998,11.903679538528966
2016-03-31T16:00:00.000000,97.91376510999999,11.933404118150758
2016-03-31T17:00:00.000000,1154.7997105800005,11.801867996210504
2016-03-31T18:00:00.000000,521.72974012,11.687283275484194
2016-03-31T19:00:00.000000,893.5470451099999,11.517332875113242
2016-03-31T20:00:00.000000,16.88362391,11.571460050113139
2016-03-31T21:00:00.000000,912.0264240999999,11.504561625220598
2016-03-31T22:00:00.000000,1906.3135730999993,11.378247121735079
2016-03-31T23:00:00.000000,620.6620716500001,11.425038795226302
2016-04-01T00:00:00.000000,223.0,11.39504134529148
