time_period_end,volume_traded,price_close
2017-11-14T01:00:00.000000,1217.23282303,6649.17
2017-11-14T02:00:00.000000,1944.5587276,6631.27
2017-11-14T03:00:00.000000,913.70867571,6664.8
2017-11-14T04:00:00.000000,1316.83464734,6679.01
2017-11-14T05:00:00.000000,1329.92069372,6636.76
2017-11-14T06:00:00.000000,877.34962455,6560.0
2017-11-14T07:00:00.000000,349.7408309,6584.54
2017-11-14T08:00:00.000000,417.45438891,6583.55
2017-11-14T09:00:00.000000,1193.74598642,6500.18
2017-11-14T10:00:00.000000,727.1920261,6582.11
2017-11-14T11:00:00.000000,573.60963248,6619.93
2017-11-14T12:00:00.000000,351.81400533,6531.99
2017-11-14T13:00:00.000000,429.64367458,6550.01
2017-11-14T14:00:00.000000,510.67157242,6546.14
2017-11-14T15:00:00.000000,1083.89446274,6607.0
2017-11-14T16:00:00.000000,1105.89403884,6581.92
2017-11-14T17:00:00.000000,609.46334251,6588.79
2017-11-14T18:00:00.000000,659.87414988,6561.99
2017-11-14T19:00:00.000000,855.44284753,6538.0
2017-11-14T20:00:00.000000,623.04086509,6599.98
2017-11-14T21:00:00.000000,982.84347396,6625.75
2017-11-14T22:00:00.000000,902.31057752,6587.0
2017-11-14T23:00:00.000000,774.75523415,6573.04
2017-11-15T00:00:00.000000,505.35459423,6605.0
