time_exchange_hour,volume_prior_to_this_hour,vwap_prior_to_this_hour
2016-02-05T01:00:00.000000,1006.1962988300002,388.66828544410964
2016-02-05T02:00:00.000000,964.2121709300006,388.24917976231234
2016-02-05T03:00:00.000000,259.56974473,387.93949212154945
2016-02-05T04:00:00.000000,913.5276248499996,386.3736603212731
2016-02-05T05:00:00.000000,524.9351493199997,387.3758178445351
2016-02-05T06:00:00.000000,241.64001782999995,387.78850248964454
2016-02-05T07:00:00.000000,537.42423663,387.02984915404375
2016-02-05T08:00:00.000000,645.9940727099996,385.08651449645095
2016-02-05T09:00:00.000000,379.25665194999993,387.7169887651844
2016-02-05T10:00:00.000000,203.41019048999985,387.9591655420399
2016-02-05T11:00:00.000000,701.3633478999999,387.3925730921975
2016-02-05T12:00:00.000000,1658.9122052999996,390.2350116955559
2016-02-05T13:00:00.000000,930.5739716400007,391.6927559222416
2016-02-05T14:00:00.000000,818.3134799099995,389.5299019233398
2016-02-05T15:00:00.000000,575.83415342,388.4778863267311
2016-02-05T16:00:00.000000,817.5869893799997,389.0350236508859
2016-02-05T17:00:00.000000,1241.4694226199997,388.00939166819643
2016-02-05T18:00:00.000000,304.7794514799999,387.5863997530574
2016-02-05T19:00:00.000000,820.8022912299999,387.3281899238189
2016-02-05T20:00:00.000000,630.7489897500002,386.36684822771616
2016-02-05T21:00:00.000000,295.06739303999996,387.588090068759
2016-02-05T22:00:00.000000,1591.9944279199983,385.51586753240224
2016-02-05T23:00:00.000000,703.3411938699998,385.7524455216498
2016-02-06T00:00:00.000000,112.28239301,386.7560887523044
