time_period_end,volume_traded,price_close
2018-07-19T01:00:00.000000,0.73913013,7368.804
2018-07-19T03:00:00.000000,2.03678619,7343.13
2018-07-19T04:00:00.000000,0.26681318,7343.13
2018-07-19T05:00:00.000000,0.84634597,7361.0
2018-07-19T06:00:00.000000,0.11721488,7354.0
2018-07-19T08:00:00.000000,0.09059156,7305.0
2018-07-19T09:00:00.000000,1.73616078,7350.0
2018-07-19T10:00:00.000000,3.37364951,7424.546
2018-07-19T11:00:00.000000,0.70730314,7415.0
2018-07-19T12:00:00.000000,0.67992896,7350.0
2018-07-19T13:00:00.000000,0.19352641,7435.119
2018-07-19T14:00:00.000000,2.12083951,7489.995
2018-07-19T15:00:00.000000,0.25040633,7495.349
2018-07-19T16:00:00.000000,0.01094894,7496.0
2018-07-19T17:00:00.000000,5.86687607,7350.514
2018-07-19T18:00:00.000000,6.11198335,7355.01
2018-07-19T19:00:00.000000,0.028,7435.0
2018-07-19T20:00:00.000000,0.07596552,7409.954
2018-07-19T21:00:00.000000,0.0135291,7420.007
2018-07-19T23:00:00.000000,1.37177,7537.264
