time_period_end,volume_traded,price_close
2018-07-09T02:00:00.000000,0.06,485.12
2018-07-09T03:00:00.000000,10.5108625,481.0
2018-07-09T04:00:00.000000,0.33733154,481.0
2018-07-09T06:00:00.000000,0.45618319,480.74
2018-07-09T07:00:00.000000,0.00113495,484.0
2018-07-09T09:00:00.000000,0.05767989,481.0
2018-07-09T10:00:00.000000,0.05141504,479.272
2018-07-09T14:00:00.000000,0.00046486,484.076
2018-07-09T17:00:00.000000,1.14423838,479.272
2018-07-09T18:00:00.000000,0.06,475.05
2018-07-09T19:00:00.000000,0.49697819,475.0
2018-07-09T23:00:00.000000,0.00513307,478.0
2018-07-10T00:00:00.000000,0.17,472.6
