time_period_end,volume_traded,price_close
2018-08-01T01:00:00.000000,33.07185484,428.242
2018-08-01T02:00:00.000000,0.9,418.022
2018-08-01T03:00:00.000000,2.24844129,416.115
2018-08-01T04:00:00.000000,0.00049153,416.116
2018-08-01T05:00:00.000000,0.10615702,417.393
2018-08-01T06:00:00.000000,0.46143648,413.511
2018-08-01T07:00:00.000000,0.07944387,418.773
2018-08-01T08:00:00.000000,0.02494056,419.207
2018-08-01T09:00:00.000000,0.29474545,425.408
2018-08-01T11:00:00.000000,4.05899568,419.999
2018-08-01T19:00:00.000000,0.45048171,418.479
2018-08-01T21:00:00.000000,122.09549416,410.025
2018-08-01T22:00:00.000000,0.34539516,410.025
2018-08-01T23:00:00.000000,2.71711655,421.943
