time_period_end,volume_traded,price_close
2016-08-23T01:00:00.000000,297.792298,11.17
2016-08-23T02:00:00.000000,1395.11876,11.15
2016-08-23T03:00:00.000000,442.916724,11.18
2016-08-23T04:00:00.000000,386.394678,11.17
2016-08-23T05:00:00.000000,842.396379,11.1
2016-08-23T06:00:00.000000,801.4770164,11.12
2016-08-23T07:00:00.000000,939.90014213,11.14
2016-08-23T08:00:00.000000,1313.957011,11.16
2016-08-23T09:00:00.000000,181.536031,11.13
2016-08-23T10:00:00.000000,316.91799,11.15
2016-08-23T11:00:00.000000,876.162129,11.11
2016-08-23T12:00:00.000000,1441.244463,11.05
2016-08-23T13:00:00.000000,1081.753114,11.07
2016-08-23T14:00:00.000000,665.786051,11.06
2016-08-23T15:00:00.000000,742.68245198,11.05
2016-08-23T16:00:00.000000,2024.68415084,10.98
2016-08-23T17:00:00.000000,1585.43184174,10.97
2016-08-23T18:00:00.000000,2292.32641448,10.99
2016-08-23T19:00:00.000000,6244.21747667,10.92
2016-08-23T20:00:00.000000,3056.65338407,10.92
2016-08-23T21:00:00.000000,2806.95068601,10.96
2016-08-23T22:00:00.000000,1326.39765453,10.98
2016-08-23T23:00:00.000000,697.58560832,10.99
2016-08-24T00:00:00.000000,774.405289,11.0
