time_exchange_hour,volume_prior_to_this_hour,vwap_prior_to_this_hour
2016-03-29T01:00:00.000000,325.84280558,11.605045304799974
2016-03-29T02:00:00.000000,223.77804719000002,11.519171991727308
2016-03-29T03:00:00.000000,82.72886516000001,11.467307107192644
2016-03-29T04:00:00.000000,806.1299604100005,11.399182613976025
2016-03-29T05:00:00.000000,3417.8882363600005,11.500650332586547
2016-03-29T06:00:00.000000,40.10391156,11.516
2016-03-29T07:00:00.000000,138.22170362,11.532168730130213
2016-03-29T08:00:00.000000,0.3,11.549
2016-03-29T09:00:00.000000,710.7860403,11.481893272475062
2016-03-29T10:00:00.000000,3.4777198,11.4580512524327
2016-03-29T11:00:00.000000,234.35162949000002,11.471426986744182
2016-03-29T12:00:00.000000,1825.66466508,11.632832662948818
2016-03-29T13:00:00.000000,2830.92218958,11.61346259604783
2016-03-29T14:00:00.000000,557.4266111100002,11.624758019596868
2016-03-29T15:00:00.000000,608.5583194100002,11.689113525600442
2016-03-29T16:00:00.000000,618.5243537500005,11.763662219848602
2016-03-29T17:00:00.000000,235.10467212,11.801459749386453
2016-03-29T18:00:00.000000,111.59230166999998,11.739090015601164
2016-03-29T19:00:00.000000,173.98039581,11.786758173633102
2016-03-29T20:00:00.000000,146.23133083999994,11.756653133121556
2016-03-29T21:00:00.000000,179.35933983000004,11.69089339829502
2016-03-29T22:00:00.000000,319.48795787999995,11.678140042867518
2016-03-29T23:00:00.000000,0.5633742,11.654010581244222
2016-03-30T00:00:00.000000,249.34873947999998,11.601909033755064
