time_exchange_hour,volume_prior_to_this_hour,vwap_prior_to_this_hour
2016-04-20T01:00:00.000000,8158.631620379993,8.817019815803338
2016-04-20T02:00:00.000000,8001.138587800002,8.94071422047244
2016-04-20T03:00:00.000000,228.15514568999998,8.706906139068684
2016-04-20T04:00:00.000000,1302.1567915999995,8.691724092082646
2016-04-20T05:00:00.000000,7620.337317949993,8.854288202902888
2016-04-20T06:00:00.000000,1172.4015436599998,8.664363145219472
2016-04-20T07:00:00.000000,4301.188883789998,8.635557159196848
2016-04-20T08:00:00.000000,718.10363917,8.730274902838007
2016-04-20T09:00:00.000000,13.37918899,8.726018625670074
2016-04-20T10:00:00.000000,144.21545046,8.750481730071073
2016-04-20T11:00:00.000000,359.94853925999996,8.737844168828259
2016-04-20T12:00:00.000000,1331.2686774699998,8.768169684350596
2016-04-20T13:00:00.000000,823.6098506499998,8.829273566489757
2016-04-20T14:00:00.000000,174.29380553000004,8.765288751393369
2016-04-20T15:00:00.000000,30.0,8.749333333333334
2016-04-20T16:00:00.000000,482.73743614,8.61947125553816
2016-04-20T17:00:00.000000,3079.7204876,8.654055397415489
2016-04-20T18:00:00.000000,2106.1179407600007,8.614747489044554
2016-04-20T19:00:00.000000,5262.546200230001,8.506577583537858
2016-04-20T20:00:00.000000,1143.1831609699996,8.610144016279108
2016-04-20T21:00:00.000000,58.31680538,8.54203899723785
2016-04-20T22:00:00.000000,1561.6618048699997,8.504904135763278
2016-04-20T23:00:00.000000,24.9764591,8.586216090620066
2016-04-21T00:00:00.000000,750.5550167299997,8.604508160016398
