time_period_end,volume_traded,price_close
2017-10-31T01:00:00.000000,233.05932282,306.64
2017-10-31T02:00:00.000000,1564.65402234,307.98
2017-10-31T03:00:00.000000,5188.40750633,308.78
2017-10-31T04:00:00.000000,760.78272814,308.0
2017-10-31T05:00:00.000000,7094.16365059,309.75
2017-10-31T06:00:00.000000,3800.84018573,310.44
2017-10-31T07:00:00.000000,1970.47886955,308.16
2017-10-31T08:00:00.000000,4836.28491034,306.65
2017-10-31T09:00:00.000000,4311.3598148,308.0
2017-10-31T10:00:00.000000,1297.67462545,308.23
2017-10-31T11:00:00.000000,2196.61956198,307.45
2017-10-31T12:00:00.000000,5290.14761645,308.6
2017-10-31T13:00:00.000000,3464.08280985,307.11
2017-10-31T14:00:00.000000,3870.21431231,308.26
2017-10-31T15:00:00.000000,7266.31285249,304.86
2017-10-31T16:00:00.000000,5472.65064642,305.78
2017-10-31T17:00:00.000000,2572.16974848,306.2
2017-10-31T18:00:00.000000,1572.09205075,306.69
2017-10-31T19:00:00.000000,2052.62120061,305.74
2017-10-31T20:00:00.000000,3363.83847383,306.42
2017-10-31T21:00:00.000000,2081.04258019,305.73
2017-10-31T22:00:00.000000,1291.88765678,305.51
2017-10-31T23:00:00.000000,4202.3519114,304.87
2017-11-01T00:00:00.000000,4069.66251604,303.69
