time_period_end,volume_traded,price_close
2018-06-20T01:00:00.000000,0.00436096,6716.143
2018-06-20T02:00:00.000000,2.32714212,6617.801
2018-06-20T03:00:00.000000,0.00374827,6617.727
2018-06-20T06:00:00.000000,0.488858,6608.052
2018-06-20T07:00:00.000000,0.705,6657.478
2018-06-20T08:00:00.000000,4.8661,6660.648
2018-06-20T09:00:00.000000,0.2,6662.366
2018-06-20T10:00:00.000000,1.02506318,6660.761
2018-06-20T11:00:00.000000,0.4,6639.042
2018-06-20T12:00:00.000000,0.26011614,6641.712
2018-06-20T13:00:00.000000,3.75987236,6663.09
2018-06-20T14:00:00.000000,5.20265741,6732.563
2018-06-20T15:00:00.000000,0.0141712,6760.678
2018-06-20T16:00:00.000000,0.07418428,6754.132
2018-06-20T17:00:00.000000,0.00194712,6772.602
2018-06-20T18:00:00.000000,0.13513319,6761.2
2018-06-20T19:00:00.000000,0.32172062,6760.086
2018-06-20T20:00:00.000000,5.63873662,6755.306
2018-06-20T21:00:00.000000,3.05,6745.093
2018-06-20T22:00:00.000000,1.02,6727.207
2018-06-20T23:00:00.000000,0.41,6702.324
2018-06-21T00:00:00.000000,4.0,6752.0
