time_period_end,volume_traded,price_close
2017-09-10T01:00:00.000000,490.85183921,4294.4
2017-09-10T02:00:00.000000,333.58311501,4291.8
2017-09-10T03:00:00.000000,1613.63633215,4208.3
2017-09-10T04:00:00.000000,1076.05764501,4189.0
2017-09-10T05:00:00.000000,1665.8976339,4135.6
2017-09-10T06:00:00.000000,3096.77287245,4124.6
2017-09-10T07:00:00.000000,3340.53353713,4001.6
2017-09-10T08:00:00.000000,3628.52719012,4086.3
2017-09-10T09:00:00.000000,3447.52630662,4083.5
2017-09-10T10:00:00.000000,2482.28395813,4039.5
2017-09-10T11:00:00.000000,3059.31524126,4074.7
2017-09-10T12:00:00.000000,1448.13618416,4126.8
2017-09-10T13:00:00.000000,1240.12432932,4109.0
2017-09-10T14:00:00.000000,1233.16185798,4147.0
2017-09-10T15:00:00.000000,1761.83112993,4179.0
2017-09-10T16:00:00.000000,1320.071292,4132.0
2017-09-10T17:00:00.000000,1778.82880457,4226.0
2017-09-10T18:00:00.000000,4664.81338643,4270.3
2017-09-10T19:00:00.000000,2048.81435355,4291.7
2017-09-10T20:00:00.000000,1142.38040431,4312.0
2017-09-10T21:00:00.000000,1426.24294619,4269.8
2017-09-10T22:00:00.000000,703.55599612,4238.2
2017-09-10T23:00:00.000000,620.53230678,4263.1
2017-09-11T00:00:00.000000,1287.38257331,4233.9
