time_period_end,volume_traded,price_close
2018-07-24T03:00:00.000000,1.2,454.0
2018-07-24T05:00:00.000000,1.64998095,456.083
2018-07-24T06:00:00.000000,26.06906956,449.34
2018-07-24T07:00:00.000000,0.2445018,466.752
2018-07-24T08:00:00.000000,2.23022305,471.222
2018-07-24T09:00:00.000000,0.64963812,469.892
2018-07-24T11:00:00.000000,17.02977148,472.439
2018-07-24T12:00:00.000000,9.98223306,475.645
2018-07-24T13:00:00.000000,2.71334882,470.713
2018-07-24T14:00:00.000000,30.79044203,476.5
2018-07-24T15:00:00.000000,0.17040478,476.5
2018-07-24T16:00:00.000000,11.22107954,476.498
2018-07-24T17:00:00.000000,10.03852333,466.0
2018-07-24T18:00:00.000000,0.05752348,467.086
2018-07-24T19:00:00.000000,0.102202,470.0
2018-07-25T00:00:00.000000,2.24560264,476.5
