time_period_end,volume_traded,price_close
2016-12-27T01:00:00.000000,10.48676967,7.3269
2016-12-27T02:00:00.000000,210.15651486,7.2941
2016-12-27T03:00:00.000000,123.12036732,7.319
2016-12-27T04:00:00.000000,13.3,7.2765
2016-12-27T05:00:00.000000,133.30823742,7.2711
2016-12-27T06:00:00.000000,795.94631508,7.28
2016-12-27T07:00:00.000000,275.711727,7.279
2016-12-27T08:00:00.000000,118.25055036,7.2499
2016-12-27T09:00:00.000000,16.89945452,7.231
2016-12-27T10:00:00.000000,2.87910548,7.2561
2016-12-27T11:00:00.000000,145.715398,7.299
2016-12-27T12:00:00.000000,27.61242346,7.2112
2016-12-27T13:00:00.000000,395.30052265,7.249
2016-12-27T14:00:00.000000,184.78776544,7.24
2016-12-27T15:00:00.000000,82.36842308,7.2
2016-12-27T16:00:00.000000,1908.92770021,7.19
2016-12-27T17:00:00.000000,491.01039213,7.184
2016-12-27T18:00:00.000000,3579.22191687,7.2819
2016-12-27T19:00:00.000000,315.87953439,7.261
2016-12-27T20:00:00.000000,2074.70915172,7.129
2016-12-27T21:00:00.000000,455.45269782,7.1
2016-12-27T22:00:00.000000,87.08796959,7.164
2016-12-27T23:00:00.000000,240.59851993,7.12
2016-12-28T00:00:00.000000,0.21801,7.2
