time_period_end,volume_traded,price_close
2016-06-27T01:00:00.000000,1083.09145606,13.78
2016-06-27T02:00:00.000000,1848.34691275,13.91
2016-06-27T03:00:00.000000,2582.88327455,13.96
2016-06-27T04:00:00.000000,1980.64919465,13.88
2016-06-27T05:00:00.000000,364.42417825,13.858
2016-06-27T06:00:00.000000,482.60102945,13.958
2016-06-27T07:00:00.000000,2103.99126561,14.049
2016-06-27T08:00:00.000000,225.25990787,14.05
2016-06-27T09:00:00.000000,537.9747012,14.07
2016-06-27T10:00:00.000000,1718.82973756,14.11
2016-06-27T11:00:00.000000,3683.5140748,13.937
2016-06-27T12:00:00.000000,7334.76571376,13.979
2016-06-27T13:00:00.000000,208.50099811,13.977
2016-06-27T14:00:00.000000,521.90613162,13.902
2016-06-27T15:00:00.000000,409.98109152,13.823
2016-06-27T16:00:00.000000,418.40768916,13.82
2016-06-27T17:00:00.000000,775.3187593,13.861
2016-06-27T18:00:00.000000,3019.77480791,13.851
2016-06-27T19:00:00.000000,3868.09813472,13.78
2016-06-27T20:00:00.000000,3203.78166314,13.869
2016-06-27T21:00:00.000000,1321.52077157,13.817
2016-06-27T22:00:00.000000,800.35078477,13.84
2016-06-27T23:00:00.000000,501.69837221,13.969
2016-06-28T00:00:00.000000,447.47931982,14.031
