assetA_id,assetB_id,assetA_name,assetB_name,closing_price
1,4,BTC,USD,7719.588264445504
3,1,ETH,BTC,0.05826082429162326
3,4,ETH,USD,449.4371492697274
1,6,BTC,USDT,7720.400887006606
3,6,ETH,USDT,450.1761060011919
14,1,NEO,BTC,0.004153822788182443
15,1,EOS,BTC,0.0010256
15,4,EOS,USD,7.9252
14,4,NEO,USD,32.08
