time_period_end,volume_traded,price_close
2018-07-02T01:00:00.000000,359795.43590446,8.0467
2018-07-02T02:00:00.000000,86551.45662055,8.0029
2018-07-02T03:00:00.000000,85315.68689832,8.0321
2018-07-02T04:00:00.000000,104549.8415994,8.0273
2018-07-02T05:00:00.000000,188175.11207972,7.9599
2018-07-02T06:00:00.000000,112444.94708964,7.9248
2018-07-02T07:00:00.000000,176738.32474305,7.9769
2018-07-02T08:00:00.000000,66444.09919303,8.0048
2018-07-02T09:00:00.000000,156243.88281899,7.9777
2018-07-02T10:00:00.000000,180191.46527345,7.9691
2018-07-02T11:00:00.000000,286051.56512152,8.0073
2018-07-02T12:00:00.000000,137218.04254703,8.0428
2018-07-02T13:00:00.000000,122764.1372061,8.0581
2018-07-02T14:00:00.000000,2553345.05732866,8.7083
2018-07-02T15:00:00.000000,2187562.58709624,8.9226
2018-07-02T16:00:00.000000,1009210.56734789,8.96
2018-07-02T17:00:00.000000,702969.56645395,8.9166
2018-07-02T18:00:00.000000,182530.14666664,8.933
2018-07-02T19:00:00.000000,409616.86958501,9.0247
2018-07-02T20:00:00.000000,535124.44734345,9.0164
2018-07-02T21:00:00.000000,119893.84149884,9.0353
2018-07-02T22:00:00.000000,255630.45125469,9.0863
2018-07-02T23:00:00.000000,295409.9413359,9.017
2018-07-03T00:00:00.000000,274652.43745789,8.9781
