time_period_end,volume_traded,price_close
2015-02-22T01:00:00.000000,2281.51318031,246.5
2015-02-22T02:00:00.000000,1138.79938269,245.86
2015-02-22T03:00:00.000000,367.88252375,246.98
2015-02-22T04:00:00.000000,593.57150593,245.84
2015-02-22T05:00:00.000000,59.32824196,245.96
2015-02-22T06:00:00.000000,171.89779057,245.94
2015-02-22T07:00:00.000000,123.33032016,245.83
2015-02-22T08:00:00.000000,266.24340515,246.61
2015-02-22T09:00:00.000000,247.94379845,245.91
2015-02-22T10:00:00.000000,155.21984775,245.92
2015-02-22T11:00:00.000000,397.59135416,245.81
2015-02-22T12:00:00.000000,603.76712342,244.77
2015-02-22T13:00:00.000000,222.47228067,244.75
2015-02-22T14:00:00.000000,711.09371896,243.28
2015-02-22T15:00:00.000000,12659.12423145,237.0
2015-02-22T16:00:00.000000,2590.00282331,237.02
2015-02-22T17:00:00.000000,1893.97515015,236.81
2015-02-22T18:00:00.000000,2549.7498879,235.19
2015-02-22T19:00:00.000000,3092.16892756,235.14
2015-02-22T20:00:00.000000,1058.93775306,236.42
2015-02-22T21:00:00.000000,583.73429845,235.61
2015-02-22T22:00:00.000000,621.95379332,236.41
2015-02-22T23:00:00.000000,684.89326096,236.73
2015-02-23T00:00:00.000000,501.30646099,236.5
