time_period_end,volume_traded,price_close
2016-09-22T01:00:00.000000,3873.70322554,13.47
2016-09-22T02:00:00.000000,2356.80907967,13.37
2016-09-22T03:00:00.000000,3205.70962051,13.33
2016-09-22T04:00:00.000000,3383.13307929,13.42
2016-09-22T05:00:00.000000,1048.18705787,13.41
2016-09-22T06:00:00.000000,1464.10822175,13.3
2016-09-22T07:00:00.000000,6077.83955584,13.13
2016-09-22T08:00:00.000000,2809.4007116,13.06
2016-09-22T09:00:00.000000,409.6714718,13.22
2016-09-22T10:00:00.000000,356.5185292,13.25
2016-09-22T11:00:00.000000,700.25687508,13.23
2016-09-22T12:00:00.000000,960.7977832,13.1
2016-09-22T13:00:00.000000,2633.69422446,12.89
2016-09-22T14:00:00.000000,5405.78384172,12.51
2016-09-22T15:00:00.000000,9822.59027312,12.63
2016-09-22T16:00:00.000000,2920.37636865,12.85
2016-09-22T17:00:00.000000,3748.37523301,12.95
2016-09-22T18:00:00.000000,5244.41178739,12.86
2016-09-22T19:00:00.000000,761.78513766,12.79
2016-09-22T20:00:00.000000,3623.77928726,13.06
2016-09-22T21:00:00.000000,1296.41106339,13.04
2016-09-22T22:00:00.000000,2029.02799125,13.22
2016-09-22T23:00:00.000000,3571.76111637,13.16
2016-09-23T00:00:00.000000,1454.37941119,13.2
