time_period_end,volume_traded,price_close
2017-12-10T01:00:00.000000,8578.49260596,474.15
2017-12-10T02:00:00.000000,11575.67068772,469.5
2017-12-10T03:00:00.000000,8217.3971019,461.01
2017-12-10T04:00:00.000000,25287.58347048,439.08
2017-12-10T05:00:00.000000,15991.35483972,451.22
2017-12-10T06:00:00.000000,7063.46524618,453.09
2017-12-10T07:00:00.000000,5872.832712,456.32
2017-12-10T08:00:00.000000,4595.91470806,454.77
2017-12-10T09:00:00.000000,4645.71554658,451.81
2017-12-10T10:00:00.000000,3738.72658669,456.23
2017-12-10T11:00:00.000000,2469.16911837,453.01
2017-12-10T12:00:00.000000,2947.97229217,451.94
2017-12-10T13:00:00.000000,2531.08563685,451.06
2017-12-10T14:00:00.000000,7577.08820063,462.12
2017-12-10T15:00:00.000000,10642.2546225,453.47
2017-12-10T16:00:00.000000,8754.08098173,459.91
2017-12-10T17:00:00.000000,7801.88072146,460.5
2017-12-10T18:00:00.000000,11361.46173752,467.19
2017-12-10T19:00:00.000000,6778.10626249,464.14
2017-12-10T20:00:00.000000,9131.69762312,458.28
2017-12-10T21:00:00.000000,14312.98343649,457.74
2017-12-10T22:00:00.000000,15479.28341556,448.12
2017-12-10T23:00:00.000000,7506.09243856,445.02
2017-12-11T00:00:00.000000,14647.85133371,447.51
