time_period_end,volume_traded,price_close
2017-04-12T01:00:00.000000,17602.10913935,2.5899
2017-04-12T02:00:00.000000,3937.74241915,2.574
2017-04-12T03:00:00.000000,8336.20840072,2.5839
2017-04-12T04:00:00.000000,1304.33409582,2.6025
2017-04-12T05:00:00.000000,580.30420195,2.59
2017-04-12T06:00:00.000000,2162.18486726,2.579
2017-04-12T07:00:00.000000,6661.50879304,2.5566
2017-04-12T08:00:00.000000,8288.7953987,2.5748
2017-04-12T09:00:00.000000,22296.19674942,2.62
2017-04-12T10:00:00.000000,38990.72053904,2.65
2017-04-12T11:00:00.000000,14241.49459317,2.65
2017-04-12T12:00:00.000000,14934.68240968,2.6543
2017-04-12T13:00:00.000000,543.23036766,2.5961
2017-04-12T14:00:00.000000,3541.67886895,2.6155
2017-04-12T15:00:00.000000,5472.81476421,2.626
2017-04-12T16:00:00.000000,6663.02229357,2.6098
2017-04-12T17:00:00.000000,1394.02275235,2.6152
2017-04-12T18:00:00.000000,1164.3070951,2.625
2017-04-12T19:00:00.000000,12408.12548522,2.625
2017-04-12T20:00:00.000000,16875.74242813,2.69
2017-04-12T21:00:00.000000,21316.60485252,2.685
2017-04-12T22:00:00.000000,3160.91076356,2.6892
2017-04-12T23:00:00.000000,4573.57840793,2.6625
2017-04-13T00:00:00.000000,807.13069658,2.656
