time_exchange;time_coinpai;guid;price;base_amount;taker_side
2016-04-30T00:11:51.000000;2016-04-30T00:11:51.485018;16221fe5-89c0-4851-8343-3d003e17c596;7.4351;0.1;SELL
2016-04-30T00:11:51.000000;2016-04-30T00:11:51.485018;fca89eee-4d39-4a53-b223-28257e4545cc;7.4351;0.1;SELL
2016-04-30T00:20:57.000000;2016-04-30T00:20:57.990665;1ac77de4-9ab7-4d36-9e30-011709759943;7.45;7.84307425;BUY
2016-04-30T00:20:59.000000;2016-04-30T00:21:00.007862;19de6d93-6e05-449c-90c0-c9e1435563bb;7.45;2.15692575;BUY
2016-04-30T00:21:05.000000;2016-04-30T00:21:05.752429;7ad6c2bd-0914-44bd-9be8-eef3de6ffdc1;7.46;3.07692483;BUY
2016-04-30T00:21:07.000000;2016-04-30T00:21:07.751651;ab061615-1617-42bf-bf62-022011a0da65;7.46;2.71425966;BUY
2016-04-30T00:21:17.000000;2016-04-30T00:21:17.405580;2e125613-29b2-43b0-886d-9aaeacd4c45a;7.46;2.54286329;BUY
2016-04-30T00:22:04.000000;2016-04-30T00:22:04.736331;00211acf-99e2-4c83-8227-68030c05747b;7.46;1.65929507;BUY
2016-04-30T00:23:46.000000;2016-04-30T00:23:46.642525;e880cf4c-75a1-43aa-bc70-1138f1c9efd9;7.46;0.00665715;BUY
2016-04-30T00:23:46.000000;2016-04-30T00:23:46.652517;c3326c9a-d185-470f-a455-da06ee9111d8;7.46;4.45190512;BUY
2016-04-30T00:23:48.000000;2016-04-30T00:23:48.550695;22dc664f-dd7d-4d85-9839-ae30bd208531;7.46;2.93472112;BUY
2016-04-30T00:23:50.000000;2016-04-30T00:23:50.722918;5b70bd36-0c3c-4a7b-997a-dda196abe711;7.46;2.61337376;BUY
2016-04-30T00:25:27.000000;2016-04-30T00:25:27.972431;ffb5e3f0-fc72-4234-93b6-c93afbc4dd5f;7.47;1.8;BUY
2016-04-30T00:25:34.000000;2016-04-30T00:25:34.140021;2e6340f7-ce8a-4710-ab34-f006a1379f4e;7.469;6.5329508;SELL
2016-04-30T00:25:38.000000;2016-04-30T00:25:38.745542;0b8e574c-c5ec-4cf8-b228-4f81831b2415;7.47;8.2;BUY
2016-04-30T00:25:38.000000;2016-04-30T00:25:38.749518;e177c0cd-471f-4936-9dcf-18edc9e336ac;7.47;10.0;BUY
2016-04-30T00:25:38.000000;2016-04-30T00:25:38.759483;cf518ed3-d77e-4306-8212-960d786d9e2c;7.47;0.71952168;BUY
2016-04-30T00:25:39.000000;2016-04-30T00:25:39.197542;2df9690c-65f4-4636-ae8f-1165aca29af7;7.47;3.41769052;BUY
2016-04-30T00:27:55.000000;2016-04-30T00:27:55.108143;b0dc564c-ce61-449f-b7d3-2c6211aad502;7.47;4.82710664;BUY
2016-04-30T00:27:56.000000;2016-04-30T00:27:57.429361;9eafa08b-f48f-4d59-81b1-475edfa27edc;7.47;1.03568116;BUY
2016-04-30T00:27:56.000000;2016-04-30T00:27:57.457363;9b6742c6-8a2a-4756-a8ac-b5cbb772cec5;7.47;3.5146547;BUY
2016-04-30T00:27:58.000000;2016-04-30T00:27:58.804490;d1f204f9-f895-4d06-b33b-e3c1c6ff2bd2;7.47;1.5994831;BUY
2016-04-30T00:28:00.000000;2016-04-30T00:28:00.790724;dd6bc0c1-6fe8-4dbb-9bfd-7c7304cbb18a;7.47;4.13266237;BUY
2016-04-30T00:28:03.000000;2016-04-30T00:28:03.183936;b46f9370-c715-483f-85e3-fc4a3b57bacf;7.47;0.75019004;BUY
2016-04-30T00:29:26.000000;2016-04-30T00:29:26.413296;84fc319d-f6e8-4273-99a7-10ca55a0c637;7.47;0.00300979;BUY
2016-04-30T00:38:03.000000;2016-04-30T00:38:03.279951;6dd1d777-2b9b-448f-853e-1dc44d8f6318;7.47;1.26752505;BUY
2016-04-30T00:46:59.000000;2016-04-30T00:46:59.802984;64bdeaba-94d0-4121-8ac7-ba4784e51f7c;7.47;0.34988;BUY
2016-04-30T00:57:18.000000;2016-04-30T00:57:18.543103;1c5837f8-98aa-4b51-9a42-7d5c1214d45a;7.4651;4.21277015;BUY
2016-04-30T00:57:20.000000;2016-04-30T00:57:20.556272;5688b4d6-479c-4845-b6e6-65cc09024e1d;7.4651;0.96426672;BUY
2016-04-30T01:02:12.000000;2016-04-30T01:02:12.691486;c371c8ae-f424-402d-9b33-52cb551a915d;7.46;1.84518851;SELL
2016-04-30T01:30:49.000000;2016-04-30T01:30:49.336662;89a006fd-e610-49e0-9b62-035ca9196d12;7.46;0.4161;BUY
