time_exchange;time_coinpai;guid;price;base_amount;taker_side
2016-04-20T00:00:01.728533;2016-04-20T00:00:01.779121;3f30f84b-366e-4134-9201-7503372370b0;437.06;3.31909;BUY
2016-04-20T00:00:31.510881;2016-04-20T00:00:31.560378;f48cc643-2d59-4a9c-988a-69b59bd69a1c;437.05;0.02;SELL
2016-04-20T00:00:31.511103;2016-04-20T00:00:31.576007;6cd785c7-632d-41f4-accf-089eb49a0a72;437.05;0.23583;SELL
2016-04-20T00:01:04.691378;2016-04-20T00:01:04.747902;1432abba-4e87-423c-b980-47330764e118;437.04;0.01;SELL
2016-04-20T00:01:04.691682;2016-04-20T00:01:04.763516;2b2ff80f-1dd1-4d94-8e8f-c028da6c74af;437.03;0.01;SELL
2016-04-20T00:01:04.691918;2016-04-20T00:01:04.763516;292b80a0-2930-48d0-ab3e-a8762f5ee08c;437.0;0.0115;SELL
2016-04-20T00:01:04.692141;2016-04-20T00:01:04.763516;12b629ab-76a3-4acb-91c8-26d08085aed4;436.98;0.02;SELL
2016-04-20T00:01:04.692359;2016-04-20T00:01:04.779142;8f4fd64a-cb58-4b4e-8d46-f1939c90683c;436.97;0.02;SELL
2016-04-20T00:01:04.692564;2016-04-20T00:01:04.841645;61b3de91-6f27-44a8-88af-fd0be5faaa93;436.96;0.02;SELL
2016-04-20T00:01:04.692768;2016-04-20T00:01:04.841645;7fc779fd-719e-45b9-82f1-5b884631f5ea;436.94;0.02;SELL
2016-04-20T00:01:04.693001;2016-04-20T00:01:04.841645;a57caa60-b608-4ee2-bfae-bae8e611a8b9;436.93;0.02;SELL
2016-04-20T00:01:04.693191;2016-04-20T00:01:04.841645;17cbd59d-f0bf-4b71-8f19-ec48b2969c3d;436.92;0.02;SELL
2016-04-20T00:01:04.693403;2016-04-20T00:01:04.841645;3bf8ebd2-9565-4e50-875d-39f7ec14d042;436.92;0.21;SELL
2016-04-20T00:01:04.693590;2016-04-20T00:01:04.841645;5eb04ae1-0ec8-4095-9b65-812a83aef99f;436.91;0.58177;SELL
2016-04-20T00:01:58.372132;2016-04-20T00:01:58.419807;5a16b142-cc44-440e-88f9-7fae1fa73c4f;436.92;0.01;SELL
