time_exchange;time_coinpai;guid;price;base_amount;taker_side
2016-03-01T00:00:02.000000;2016-03-01T00:00:02.000000;0186cf46-27d7-4e51-82a3-58bb0d05528c;439.53;4.17059244;UNKNOWN
2016-03-01T00:00:02.000000;2016-03-01T00:00:02.000000;1ca11ba5-ba88-4e36-a31e-60780495b09d;439.16;4.7595;UNKNOWN
2016-03-01T00:00:05.000000;2016-03-01T00:00:05.000000;d6cd4757-f902-452f-acf4-c4b14290a0e0;439.0;0.7;UNKNOWN
2016-03-01T00:00:49.000000;2016-03-01T00:00:49.000000;b39c53d0-6fb4-43b8-89fb-bc53f9f55b1c;439.32;4.1;UNKNOWN
2016-03-01T00:01:11.000000;2016-03-01T00:01:11.000000;3128534b-a0ce-4781-9d12-9d0a22e4cbaa;439.25;0.834867;UNKNOWN
2016-03-01T00:03:44.000000;2016-03-01T00:03:44.000000;627e6bc5-e89e-4af5-8693-dd0634226e5f;439.26;1.6;UNKNOWN
2016-03-01T00:04:16.000000;2016-03-01T00:04:16.000000;04685e49-d667-4503-b31e-55e6e058065c;439.11;1.0;UNKNOWN
2016-03-01T00:05:18.000000;2016-03-01T00:05:18.000000;1eb55357-58fb-4127-942b-312996c70269;438.78;0.215;UNKNOWN
2016-03-01T00:07:18.000000;2016-03-01T00:07:18.000000;e10873e8-ae15-4149-9faa-a60734bccdba;438.7;0.03;UNKNOWN
2016-03-01T00:07:18.000000;2016-03-01T00:07:18.000000;c51a9951-0a66-42e9-8b3c-fd8b766dffef;438.68;0.08269637;UNKNOWN
2016-03-01T00:08:12.000000;2016-03-01T00:08:12.000000;0e421006-9ce6-42c9-982d-813f3c9462e8;439.09;0.03162886;UNKNOWN
2016-03-01T00:08:37.000000;2016-03-01T00:08:37.000000;87b061b5-2499-454d-9948-a3d23dabebef;439.17;3.02;UNKNOWN
2016-03-01T00:10:30.000000;2016-03-01T00:10:30.000000;233b1518-bab9-4de3-93bd-c872183287b9;439.19;5.6186;UNKNOWN
2016-03-01T00:10:30.000000;2016-03-01T00:10:30.000000;b329b5f3-e46b-4d13-a6e4-667a765a397d;439.2;4.3814;UNKNOWN
2016-03-01T00:13:13.000000;2016-03-01T00:13:13.000000;5ec8846e-6a4e-4381-a9a4-d19f751715d5;439.15;0.023;UNKNOWN
