time_period_end,volume_traded,price_close
2015-07-05T01:00:00.000000,588.35544872,261.53
2015-07-05T02:00:00.000000,1500.54259298,262.51
2015-07-05T03:00:00.000000,412.23126075,262.47
2015-07-05T04:00:00.000000,800.7286344,261.89
2015-07-05T05:00:00.000000,301.74766228,262.77
2015-07-05T06:00:00.000000,359.08146822,261.43
2015-07-05T07:00:00.000000,587.26415396,261.39
2015-07-05T08:00:00.000000,851.48848017,259.38
2015-07-05T09:00:00.000000,1061.80603304,259.29
2015-07-05T10:00:00.000000,212.19478055,260.14
2015-07-05T11:00:00.000000,128.90121887,260.5
2015-07-05T12:00:00.000000,878.22364868,260.15
2015-07-05T13:00:00.000000,520.31826913,262.3
2015-07-05T14:00:00.000000,363.64269292,261.96
2015-07-05T15:00:00.000000,694.22837347,261.24
2015-07-05T16:00:00.000000,792.3589529,263.51
2015-07-05T17:00:00.000000,5234.14611036,267.21
2015-07-05T18:00:00.000000,3184.9514663,268.96
2015-07-05T19:00:00.000000,13927.70690644,267.25
2015-07-05T20:00:00.000000,7046.71022807,270.02
2015-07-05T21:00:00.000000,2032.69556928,269.07
2015-07-05T22:00:00.000000,2837.798305,270.75
2015-07-05T23:00:00.000000,815.1146377,270.16
2015-07-06T00:00:00.000000,2715.61961041,271.96
