time_exchange_hour,volume_prior_to_this_hour,vwap_prior_to_this_hour
2016-01-16T01:00:00.000000,9760.848873470113,367.8538735045505
2016-01-16T02:00:00.000000,10170.361761700038,376.548300360658
2016-01-16T03:00:00.000000,3031.4982428799917,373.48660647139553
2016-01-16T04:00:00.000000,1632.224798369996,373.6048935843885
2016-01-16T05:00:00.000000,1424.9270904899954,371.70822942875844
2016-01-16T06:00:00.000000,1245.8086132600004,374.5689599351908
2016-01-16T07:00:00.000000,2778.9064498299927,368.5560612905314
2016-01-16T08:00:00.000000,5179.669361180024,363.40368279233934
2016-01-16T09:00:00.000000,5341.259520290042,358.34785313291417
2016-01-16T10:00:00.000000,1017.6337936600005,360.74332943556857
2016-01-16T11:00:00.000000,4772.260332890016,369.6994148142819
2016-01-16T12:00:00.000000,1795.3810748999972,371.9258275143505
2016-01-16T13:00:00.000000,1130.9582128499999,369.7734409746482
2016-01-16T14:00:00.000000,1999.0798352899942,372.8758601062948
2016-01-16T15:00:00.000000,822.6102870200007,371.281505109342
2016-01-16T16:00:00.000000,649.7781214799998,369.25936706679204
2016-01-16T17:00:00.000000,1237.209494349999,369.4388485534336
2016-01-16T18:00:00.000000,723.2240955699998,369.9979609931377
2016-01-16T19:00:00.000000,897.2572187199992,371.8608221870464
2016-01-16T20:00:00.000000,5498.647049130017,379.53499325945666
2016-01-16T21:00:00.000000,6410.1055228800315,384.87457264021384
2016-01-16T22:00:00.000000,2533.4271277599914,383.09887959545625
2016-01-16T23:00:00.000000,807.59226743,383.5053378624171
2016-01-17T00:00:00.000000,3201.5910476599984,388.6064689074228
