time_period_end,volume_traded,price_close
2017-04-09T01:00:00.000000,9693.80506828,2.7052
2017-04-09T02:00:00.000000,9092.57630371,2.687
2017-04-09T03:00:00.000000,3607.81840402,2.6946
2017-04-09T04:00:00.000000,9894.95938197,2.7103
2017-04-09T05:00:00.000000,4106.4081827,2.691
2017-04-09T06:00:00.000000,9894.1321,2.69
2017-04-09T07:00:00.000000,6448.7027227,2.6999
2017-04-09T08:00:00.000000,851.52494421,2.7014
2017-04-09T09:00:00.000000,12913.55386832,2.7197
2017-04-09T10:00:00.000000,10163.61283636,2.7212
2017-04-09T11:00:00.000000,2451.89048358,2.7017
2017-04-09T12:00:00.000000,13779.40833449,2.6676
2017-04-09T13:00:00.000000,1273.26758657,2.6741
2017-04-09T14:00:00.000000,3583.88207255,2.6704
2017-04-09T15:00:00.000000,831.67264634,2.68
2017-04-09T16:00:00.000000,29710.99433812,2.6316
2017-04-09T17:00:00.000000,26642.02220964,2.6123
2017-04-09T18:00:00.000000,15731.75705998,2.6234
2017-04-09T19:00:00.000000,6332.06200145,2.62
2017-04-09T20:00:00.000000,3777.5895015,2.6628
2017-04-09T21:00:00.000000,6287.87358256,2.68
2017-04-09T22:00:00.000000,6850.92631257,2.6759
2017-04-09T23:00:00.000000,4224.75377379,2.6941
2017-04-10T00:00:00.000000,2431.25253335,2.67
