time_period_end,volume_traded,price_close
2018-06-10T01:00:00.000000,4334.35849511,7270.1
2018-06-10T02:00:00.000000,2791.56353589,7322.1
2018-06-10T03:00:00.000000,569.08851018,7319.4
2018-06-10T04:00:00.000000,832.73393987,7277.0
2018-06-10T05:00:00.000000,621.68036969,7282.6
2018-06-10T06:00:00.000000,708.88018133,7303.0
2018-06-10T07:00:00.000000,264.72544509,7306.2
2018-06-10T08:00:00.000000,2492.08392034,7194.4
2018-06-10T09:00:00.000000,2387.63500935,7212.7
2018-06-10T10:00:00.000000,694.03233721,7232.2
2018-06-10T11:00:00.000000,413.99036063,7234.3
2018-06-10T12:00:00.000000,495.42389489,7235.9
2018-06-10T13:00:00.000000,324.6083602,7227.9
2018-06-10T14:00:00.000000,988.57400834,7267.8
2018-06-10T15:00:00.000000,232.93169165,7228.4
2018-06-10T16:00:00.000000,322.55614883,7226.89629522
2018-06-10T17:00:00.000000,658.39290736,7191.8
2018-06-10T18:00:00.000000,12438.94724663,6738.1
2018-06-10T19:00:00.000000,6322.4803267,6739.5
2018-06-10T20:00:00.000000,3775.1561305,6825.5
2018-06-10T21:00:00.000000,3805.25509019,6702.7
2018-06-10T22:00:00.000000,2434.11186037,6723.5
2018-06-10T23:00:00.000000,2296.74930915,6670.8
2018-06-11T00:00:00.000000,1647.82926712,6758.0
