time_period_end,volume_traded,price_close
2018-05-15T01:00:00.000000,669.06281542,8705.0
2018-05-15T02:00:00.000000,219.67857258,8709.11
2018-05-15T03:00:00.000000,331.73549746,8672.7
2018-05-15T04:00:00.000000,225.02084976,8714.01
2018-05-15T05:00:00.000000,396.95024648,8687.03
2018-05-15T06:00:00.000000,331.80813818,8724.97
2018-05-15T07:00:00.000000,348.96028477,8739.91
2018-05-15T08:00:00.000000,92.660528,8739.92
2018-05-15T09:00:00.000000,338.90964794,8723.11
2018-05-15T10:00:00.000000,160.07593294,8712.52
2018-05-15T11:00:00.000000,778.89702153,8800.0
2018-05-15T12:00:00.000000,175.30493701,8761.05
2018-05-15T13:00:00.000000,214.21762537,8765.03
2018-05-15T14:00:00.000000,475.20734652,8750.0
2018-05-15T15:00:00.000000,1327.44501723,8519.99
2018-05-15T16:00:00.000000,628.95271343,8530.9
2018-05-15T17:00:00.000000,459.90748005,8536.05
2018-05-15T18:00:00.000000,452.8672559,8554.36
2018-05-15T19:00:00.000000,1283.97580943,8513.6
2018-05-15T20:00:00.000000,842.85881713,8552.24
2018-05-15T21:00:00.000000,278.66713544,8519.99
2018-05-15T22:00:00.000000,218.65843121,8500.0
2018-05-15T23:00:00.000000,438.98756743,8461.99
2018-05-16T00:00:00.000000,201.45840927,8477.46
