time_period_end,volume_traded,price_close
2015-03-03T01:00:00.000000,1214.97681605,276.76
2015-03-03T02:00:00.000000,1108.57847598,274.36
2015-03-03T03:00:00.000000,641.86115074,275.39
2015-03-03T04:00:00.000000,338.0882321,276.24
2015-03-03T05:00:00.000000,651.93601451,278.02
2015-03-03T06:00:00.000000,375.4951336,276.56
2015-03-03T07:00:00.000000,237.93164777,276.99
2015-03-03T08:00:00.000000,464.17619432,275.66
2015-03-03T09:00:00.000000,461.64430801,275.38
2015-03-03T10:00:00.000000,136.68880194,274.86
2015-03-03T11:00:00.000000,289.75892671,277.14
2015-03-03T12:00:00.000000,1036.63716398,270.71
2015-03-03T13:00:00.000000,1039.58824014,270.73
2015-03-03T14:00:00.000000,381.45913352,273.0
2015-03-03T15:00:00.000000,888.88587742,270.51
2015-03-03T16:00:00.000000,611.04177774,268.74
2015-03-03T17:00:00.000000,474.44750098,269.02
2015-03-03T18:00:00.000000,1136.01997623,276.84
2015-03-03T19:00:00.000000,1883.03784991,280.94
2015-03-03T20:00:00.000000,1289.13685395,283.65
2015-03-03T21:00:00.000000,871.81577921,284.85
2015-03-03T22:00:00.000000,1317.33011779,287.02
2015-03-03T23:00:00.000000,1019.4863995,285.11
2015-03-04T00:00:00.000000,959.83251867,283.25
