time_period_end,volume_traded,price_close
2018-03-09T01:00:00.000000,36925.97289442,22.76
2018-03-09T02:00:00.000000,134309.33084644,21.711
2018-03-09T03:00:00.000000,157971.98052438,21.73
2018-03-09T04:00:00.000000,72878.68554413,21.8
2018-03-09T05:00:00.000000,190629.96121209,20.876
2018-03-09T06:00:00.000000,165452.12153726,20.5
2018-03-09T07:00:00.000000,172543.94346642,21.477
2018-03-09T08:00:00.000000,131828.99969578,21.024
2018-03-09T09:00:00.000000,105690.26681064,20.823
2018-03-09T10:00:00.000000,123132.79085934,20.557
2018-03-09T11:00:00.000000,107478.93121591,20.868
2018-03-09T12:00:00.000000,107395.0066005,21.419
2018-03-09T13:00:00.000000,81487.08910592,21.252
2018-03-09T14:00:00.000000,62752.94522432,20.984
2018-03-09T15:00:00.000000,93764.74118682,21.494
2018-03-09T16:00:00.000000,106661.00577896,21.111
2018-03-09T17:00:00.000000,123706.53141111,20.578
2018-03-09T18:00:00.000000,79411.02251142,20.692
2018-03-09T19:00:00.000000,60591.82268077,21.117
2018-03-09T20:00:00.000000,43881.35729791,20.977
2018-03-09T21:00:00.000000,47445.13617076,21.365
2018-03-09T22:00:00.000000,41005.70243831,21.18
2018-03-09T23:00:00.000000,61139.09768956,21.994
2018-03-10T00:00:00.000000,66122.11954704,22.002
