time_period_end,volume_traded,price_open,price_close,price_high,price_low,trades_count
2018-01-11T00:00:00.000000,18388.49745279,0.00289318,0.00284151,0.00291522,0.00248853,569
2018-01-12T00:00:00.000000,9931.55040275,0.0028186,0.00268582,0.0028186,0.0024599,489
2018-01-13T00:00:00.000000,15044.41801902,0.00268582,0.00272319,0.00301276,0.00257269,633
2018-01-14T00:00:00.000000,19701.17086964,0.00271775,0.0026799,0.00285923,0.00264852,549
2018-01-15T00:00:00.000000,25952.70644881,0.00266923,0.00281403,0.0029552,0.00263101,1186
2018-01-16T00:00:00.000000,19247.64453168,0.00280965,0.00270503,0.00285923,0.00266,625
2018-01-17T00:00:00.000000,28044.98229464,0.00270503,0.00235337,0.00270503,0.00228279,1111
2018-01-18T00:00:00.000000,25984.08552676,0.0023616,0.0025292,0.00255607,0.00235205,1286
2018-01-19T00:00:00.000000,24664.47481715,0.00253929,0.0025353,0.00264359,0.00242341,887
2018-01-20T00:00:00.000000,27434.03729977,0.0025353,0.00248049,0.00255607,0.00245065,754
2018-01-21T00:00:00.000000,25332.45851163,0.00250038,0.0025348,0.00257524,0.00240537,850
2018-01-22T00:00:00.000000,24878.00747618,0.0025348,0.0023374,0.00254494,0.0022,680
2018-01-23T00:00:00.000000,20813.08314909,0.0023319,0.00226703,0.00248081,0.00224893,760
2018-01-24T00:00:00.000000,13601.57420321,0.00226703,0.00246,0.00246234,0.002258,399
2018-01-25T00:00:00.000000,16889.2714153,0.00246,0.00261303,0.00261402,0.00236969,518
2018-01-26T00:00:00.000000,30607.47436037,0.00261402,0.0023551,0.00262848,0.0022458,703
2018-01-27T00:00:00.000000,15722.07795098,0.0023551,0.00228506,0.00237204,0.00223304,464
2018-01-28T00:00:00.000000,14470.60130853,0.00228467,0.00229238,0.0023039,0.00222859,377
2018-01-29T00:00:00.000000,14348.25973501,0.00229238,0.0022523,0.00238983,0.00223219,496
2018-01-30T00:00:00.000000,18578.62745826,0.00226194,0.00213433,0.00231946,0.00212618,550
2018-01-31T00:00:00.000000,19459.33470599,0.00215438,0.00219652,0.00219652,0.00201048,696
2018-02-01T00:00:00.000000,14720.77845969,0.0021867,0.0021204,0.00220126,0.00201071,528
2018-02-02T00:00:00.000000,15481.07350222,0.0021204,0.0019207,0.0021204,0.00178394,543
2018-02-03T00:00:00.000000,6981.40065621,0.00191223,0.0020649,0.00207583,0.00187778,221
2018-02-04T00:00:00.000000,11537.37785973,0.0020606,0.00207782,0.00210272,0.00198066,441
2018-02-05T00:00:00.000000,11091.55666052,0.00207782,0.0020718,0.00208909,0.00198318,393
2018-02-06T00:00:00.000000,18605.18366588,0.0020718,0.0019621,0.0020718,0.00192234,686
2018-02-07T00:00:00.000000,22806.2371109,0.00195229,0.00201584,0.00208909,0.00187973,838
2018-02-08T00:00:00.000000,9831.04874353,0.00201161,0.001992,0.0020581,0.00197892,455
2018-02-09T00:00:00.000000,10121.29417574,0.001992,0.00195237,0.001992,0.00186494,565
2018-02-10T00:00:00.000000,10791.63146112,0.0019464,0.00197652,0.00202667,0.00191472,354
