time_exchange_hour,volume_prior_to_this_hour,vwap_prior_to_this_hour
2016-02-07T01:00:00.000000,886.6509824800003,373.6344189518114
2016-02-07T02:00:00.000000,1623.4733649799987,371.630997760626
2016-02-07T03:00:00.000000,227.78376616000003,372.7517971441366
2016-02-07T04:00:00.000000,454.52900127,373.68607146270057
2016-02-07T05:00:00.000000,226.50448813000003,374.188215674923
2016-02-07T06:00:00.000000,150.31890312000002,374.47079439438755
2016-02-07T07:00:00.000000,384.47242198999993,373.79661149753616
2016-02-07T08:00:00.000000,163.75989719999993,373.13558954509796
2016-02-07T09:00:00.000000,210.92469516999998,373.2892327144747
2016-02-07T10:00:00.000000,105.98814318999996,374.00020267861925
2016-02-07T11:00:00.000000,97.21115649,374.10832657294446
2016-02-07T12:00:00.000000,1020.9041958199994,375.4232571851332
2016-02-07T13:00:00.000000,1023.1619635700002,376.69999735428155
2016-02-07T14:00:00.000000,572.7372959400001,377.1421666789573
2016-02-07T15:00:00.000000,696.0593406999999,376.69603349207205
2016-02-07T16:00:00.000000,703.3675494400002,375.20794754180196
2016-02-07T17:00:00.000000,164.80936811,374.6590490613549
2016-02-07T18:00:00.000000,616.0452540599999,373.90785329112384
2016-02-07T19:00:00.000000,1584.9203352499983,371.8495873714352
2016-02-07T20:00:00.000000,319.9228981499999,371.83204878648866
2016-02-07T21:00:00.000000,994.8865876199998,370.50784342956223
2016-02-07T22:00:00.000000,354.51732826,370.72778946532486
2016-02-07T23:00:00.000000,137.39744523,372.24493322373485
2016-02-08T00:00:00.000000,335.71601132999996,372.2248675318413
