time_period_end,volume_traded,price_close
2015-07-19T01:00:00.000000,214.00422535,277.13
2015-07-19T02:00:00.000000,137.3816764,277.45
2015-07-19T03:00:00.000000,67.68121363,277.37
2015-07-19T04:00:00.000000,564.78251764,278.03
2015-07-19T05:00:00.000000,1300.96456975,277.8
2015-07-19T06:00:00.000000,158.28296607,277.9
2015-07-19T07:00:00.000000,245.58268419,277.4
2015-07-19T08:00:00.000000,121.60804979,277.55
2015-07-19T09:00:00.000000,53.55637485,277.8
2015-07-19T10:00:00.000000,1025.62922396,276.35
2015-07-19T11:00:00.000000,499.97135366,276.52
2015-07-19T12:00:00.000000,463.18162025,275.88
2015-07-19T13:00:00.000000,323.03015492,275.77
2015-07-19T14:00:00.000000,123.26916504,276.25
2015-07-19T15:00:00.000000,217.38097051,275.6
2015-07-19T16:00:00.000000,231.62242971,276.27
2015-07-19T17:00:00.000000,168.02150951,275.32
2015-07-19T18:00:00.000000,141.76146459,276.19
2015-07-19T19:00:00.000000,135.96793463,275.69
2015-07-19T20:00:00.000000,160.38340261,276.13
2015-07-19T21:00:00.000000,47.58403017,276.27
2015-07-19T22:00:00.000000,750.77360344,275.0
2015-07-19T23:00:00.000000,655.30585478,275.13
2015-07-20T00:00:00.000000,207.38945046,275.04
