time_period_end,volume_traded,price_close
2016-08-21T01:00:00.000000,534.624482,11.27
2016-08-21T02:00:00.000000,1052.827184,11.25
2016-08-21T03:00:00.000000,372.05252,11.26
2016-08-21T04:00:00.000000,1497.598786,11.21
2016-08-21T05:00:00.000000,3344.150947,11.11
2016-08-21T06:00:00.000000,1186.663087,11.02
2016-08-21T07:00:00.000000,398.218938,11.08
2016-08-21T08:00:00.000000,608.320414,11.02
2016-08-21T09:00:00.000000,113.1534821,11.07
2016-08-21T10:00:00.000000,170.59021709,11.08
2016-08-21T11:00:00.000000,247.70389837,11.07
2016-08-21T12:00:00.000000,493.072047,11.03
2016-08-21T13:00:00.000000,484.13127,11.09
2016-08-21T14:00:00.000000,410.02318242,11.11
2016-08-21T15:00:00.000000,1304.652192,11.1
2016-08-21T16:00:00.000000,372.491951,11.14
2016-08-21T17:00:00.000000,328.03271,11.11
2016-08-21T18:00:00.000000,1086.26119,11.09
2016-08-21T19:00:00.000000,841.98447156,11.12
2016-08-21T20:00:00.000000,1737.66034973,11.09
2016-08-21T21:00:00.000000,270.90323,11.13
2016-08-21T22:00:00.000000,166.48988132,11.14
2016-08-21T23:00:00.000000,571.23612925,11.17
2016-08-22T00:00:00.000000,398.359978,11.21
