time_exchange_hour,volume_prior_to_this_hour,vwap_prior_to_this_hour
2016-04-03T01:00:00.000000,91.3822826,420.413049776322
2016-04-03T02:00:00.000000,67.13403272999999,420.28430510254714
2016-04-03T03:00:00.000000,166.82941375000001,419.7601522403863
2016-04-03T04:00:00.000000,115.69889566,419.5638127139234
2016-04-03T05:00:00.000000,52.53399639999999,419.39830803157224
2016-04-03T06:00:00.000000,11.05344315,418.9639073773767
2016-04-03T07:00:00.000000,113.84770788999998,418.84918923117647
2016-04-03T08:00:00.000000,23.065059239999993,418.81765579607094
2016-04-03T09:00:00.000000,75.58847848999999,418.892056684203
2016-04-03T10:00:00.000000,76.11867750000118,418.94193430027815
2016-04-03T11:00:00.000000,106.63445233000002,418.77232288844806
2016-04-03T12:00:00.000000,68.39951068000072,419.5279011329682
2016-04-03T13:00:00.000000,211.2721847699998,419.4988715807801
2016-04-03T14:00:00.000000,41.913688689999994,419.4971012597391
2016-04-03T15:00:00.000000,75.07997551999983,420.0533454042928
2016-04-03T16:00:00.000000,428.7812172200003,421.1984559822117
2016-04-03T17:00:00.000000,178.27073267999947,420.5879222528321
2016-04-03T18:00:00.000000,29.7457558,419.8422423573181
2016-04-03T19:00:00.000000,29.844026809999992,419.8291495762565
2016-04-03T20:00:00.000000,152.60156975,420.1540864657181
2016-04-03T21:00:00.000000,1642.639686279999,417.8928772993043
2016-04-03T22:00:00.000000,30.014175100000003,419.2940881033476
2016-04-03T23:00:00.000000,141.81816373,420.47213981528114
2016-04-04T00:00:00.000000,323.85282148000005,420.7020950941243
