time_exchange_hour,volume_prior_to_this_hour,vwap_prior_to_this_hour
2016-01-10T01:00:00.000000,393.7068330399978,448.50543365887427
2016-01-10T02:00:00.000000,271.6295775399996,446.72239646889716
2016-01-10T03:00:00.000000,161.2244949000011,446.7989867592614
2016-01-10T04:00:00.000000,107.3775539999998,447.2368234997553
2016-01-10T05:00:00.000000,107.3647304099995,447.6778811590372
2016-01-10T06:00:00.000000,147.7812264600005,447.6985134234718
2016-01-10T07:00:00.000000,75.33389999999999,447.68035672376715
2016-01-10T08:00:00.000000,89.83138689000003,448.07023452012237
2016-01-10T09:00:00.000000,70.68997480000006,447.44057267479707
2016-01-10T10:00:00.000000,131.05929118999995,445.5496838238451
2016-01-10T11:00:00.000000,102.93776160000023,445.23618237302117
2016-01-10T12:00:00.000000,124.34270647000022,443.7559203699181
2016-01-10T13:00:00.000000,253.50465329999983,443.50446894032234
2016-01-10T14:00:00.000000,96.44184999999946,444.3339793776902
2016-01-10T15:00:00.000000,109.45708258000015,444.0276752310144
2016-01-10T16:00:00.000000,230.78905176999993,444.5363729683444
2016-01-10T17:00:00.000000,117.83035152999986,445.1570657509485
2016-01-10T18:00:00.000000,211.35424884999975,447.60168966148314
2016-01-10T19:00:00.000000,103.67379255000014,447.7272352387846
2016-01-10T20:00:00.000000,267.98405834999863,448.2051478279876
2016-01-10T21:00:00.000000,129.88106788000022,447.2921174485188
2016-01-10T22:00:00.000000,265.9510341199999,448.15042749118976
2016-01-10T23:00:00.000000,132.51707428000003,448.87120709042546
2016-01-11T00:00:00.000000,251.65869700999937,449.4094247114044
