time_exchange_hour,volume_prior_to_this_hour,vwap_prior_to_this_hour
2016-03-18T01:00:00.000000,428.41420113999874,417.6694025056476
2016-03-18T02:00:00.000000,196.49324508999973,418.1013651911446
2016-03-18T03:00:00.000000,311.1428487199997,417.15634092452535
2016-03-18T04:00:00.000000,212.73138221999952,417.237182377589
2016-03-18T05:00:00.000000,203.01750113,417.4244222976451
2016-03-18T06:00:00.000000,238.3141925399996,416.5035885965515
2016-03-18T07:00:00.000000,288.24501206999923,414.94516907264733
2016-03-18T08:00:00.000000,111.12140167000004,415.0902686235456
2016-03-18T09:00:00.000000,147.0896362799999,414.5625930830621
2016-03-18T10:00:00.000000,144.52258225999998,414.50690720914406
2016-03-18T11:00:00.000000,166.76857403999986,414.1846467703795
2016-03-18T12:00:00.000000,185.41663386999983,414.28421941788
2016-03-18T13:00:00.000000,222.5955690299996,414.1373406224242
2016-03-18T14:00:00.000000,249.59941637999984,414.0572548064623
2016-03-18T15:00:00.000000,798.8811755999993,412.55395362815136
2016-03-18T16:00:00.000000,771.9953769399995,409.7994228414217
2016-03-18T17:00:00.000000,351.43796611000016,410.8824722572882
2016-03-18T18:00:00.000000,407.8417303499959,409.85401635915343
2016-03-18T19:00:00.000000,691.7280527999967,407.8013102400286
2016-03-18T20:00:00.000000,894.5663581299972,404.3777385370878
2016-03-18T21:00:00.000000,558.4833564599984,406.403708685909
2016-03-18T22:00:00.000000,514.6427757499977,407.27830287322917
2016-03-18T23:00:00.000000,267.3442805400002,408.8242428277761
2016-03-19T00:00:00.000000,235.1934946800002,409.6996074116104
