time_exchange_hour,volume_prior_to_this_hour,vwap_prior_to_this_hour
2016-02-17T01:00:00.000000,358.89819214999636,407.4743682492134
2016-02-17T02:00:00.000000,276.9447112799978,406.55262124543435
2016-02-17T03:00:00.000000,344.1000288599981,406.51224951987075
2016-02-17T04:00:00.000000,361.0869609099995,406.9186847326132
2016-02-17T05:00:00.000000,364.7424740399963,408.1829710223532
2016-02-17T06:00:00.000000,159.77315634999943,408.91445862532083
2016-02-17T07:00:00.000000,388.0189375599985,410.3430208120697
2016-02-17T08:00:00.000000,210.16371293999927,411.8286675215429
2016-02-17T09:00:00.000000,279.0419612699994,412.9206529489876
2016-02-17T10:00:00.000000,130.04768428,415.22588636593235
2016-02-17T11:00:00.000000,204.65788784999944,415.11626475936896
2016-02-17T12:00:00.000000,218.46480910999918,413.01457618181354
2016-02-17T13:00:00.000000,261.3469236799998,414.1953159408562
2016-02-17T14:00:00.000000,452.0351662799991,417.4231730407851
2016-02-17T15:00:00.000000,486.15312991999684,418.42349642936387
2016-02-17T16:00:00.000000,513.8871395399974,418.99291550197955
2016-02-17T17:00:00.000000,327.6734448899983,418.0532156149709
2016-02-17T18:00:00.000000,671.7218846699968,417.84652294475427
2016-02-17T19:00:00.000000,465.63385062999754,418.23046018892654
2016-02-17T20:00:00.000000,387.81223819999735,418.7455038053892
2016-02-17T21:00:00.000000,629.978958159998,419.793334412458
2016-02-17T22:00:00.000000,382.41305362999793,418.9733327250856
2016-02-17T23:00:00.000000,448.45356038999597,419.1442691973414
2016-02-18T00:00:00.000000,384.0841361099994,415.9452345582013
