time_period_end,volume_traded,price_open,price_close,price_high,price_low,trades_count
2017-09-22T00:00:00.000000,3416111.83171997,1.09e-05,9.69e-06,1.09e-05,9.08e-06,984
2017-09-23T00:00:00.000000,2743100.79976642,9.77e-06,9.98e-06,1.012e-05,8.98e-06,950
2017-09-24T00:00:00.000000,2289112.17991428,9.92e-06,1.016e-05,1.021e-05,9.55e-06,981
2017-09-25T00:00:00.000000,3375519.90658133,1.016e-05,9.17e-06,1.047e-05,8.97e-06,1237
2017-09-26T00:00:00.000000,4724033.58612452,9.17e-06,1.005e-05,1.092e-05,9e-06,2025
2017-09-27T00:00:00.000000,3046743.18440124,1.005e-05,9.7e-06,1.048e-05,9.16e-06,926
2017-09-28T00:00:00.000000,3739742.83430672,9.64e-06,1.148e-05,1.35e-05,9.35e-06,1566
2017-09-29T00:00:00.000000,2388514.40291679,1.138e-05,1.098e-05,1.382e-05,1.06e-05,1430
2017-09-30T00:00:00.000000,3267181.94871662,1.098e-05,9.67e-06,1.1e-05,9.5e-06,1562
2017-10-01T00:00:00.000000,2649516.72687827,9.67e-06,1.082e-05,1.146e-05,9.48e-06,1579
2017-10-02T00:00:00.000000,2735778.96226906,1.075e-05,1.086e-05,1.147e-05,1.027e-05,1301
2017-10-03T00:00:00.000000,5393996.75097765,1.086e-05,1.248e-05,1.333e-05,1.02e-05,2510
2017-10-04T00:00:00.000000,4888968.83407123,1.249e-05,1.094e-05,1.269e-05,9.66e-06,2445
2017-10-05T00:00:00.000000,2928966.95869641,1.1e-05,1.172e-05,1.25e-05,1e-05,1514
2017-10-06T00:00:00.000000,1937620.62923803,1.177e-05,1.104e-05,1.192e-05,1.084e-05,987
2017-10-07T00:00:00.000000,2015918.60285257,1.106e-05,1.081e-05,1.233e-05,1.069e-05,813
2017-10-08T00:00:00.000000,2808592.27154985,1.072e-05,1.012e-05,1.211e-05,1.005e-05,1063
2017-10-09T00:00:00.000000,2823223.76057649,1.01e-05,8.63e-06,1.044e-05,8.5e-06,1212
2017-10-10T00:00:00.000000,2897953.65049023,8.68e-06,7.62e-06,8.77e-06,7.35e-06,1397
2017-10-11T00:00:00.000000,3072938.87730372,7.67e-06,7.72e-06,7.84e-06,7e-06,1220
2017-10-12T00:00:00.000000,2581615.03553714,7.73e-06,7.91e-06,8.4e-06,7.7e-06,1090
2017-10-13T00:00:00.000000,3105700.73165277,7.91e-06,6.82e-06,8.23e-06,6.4e-06,1276
2017-10-14T00:00:00.000000,3178237.3890659,6.82e-06,5.87e-06,7.19e-06,5.48e-06,1732
2017-10-15T00:00:00.000000,3100930.50156042,5.87e-06,1.11e-05,1.143e-05,5.76e-06,1921
2017-10-16T00:00:00.000000,7856020.19270363,1.139e-05,8.96e-06,1.45e-05,8e-06,6007
2017-10-17T00:00:00.000000,3967915.32934145,8.96e-06,7.7e-06,9.27e-06,7.5e-06,1854
2017-10-18T00:00:00.000000,3621799.31169712,7.67e-06,6.87e-06,8.13e-06,6.62e-06,1473
2017-10-19T00:00:00.000000,2028493.04310203,6.87e-06,7.03e-06,7.22e-06,6.7e-06,783
2017-10-20T00:00:00.000000,4984401.87929422,7.03e-06,8.96e-06,9.71e-06,7e-06,2840
2017-10-21T00:00:00.000000,5949000.65935251,8.96e-06,1.158e-05,1.203e-05,8.61e-06,5310
2017-10-22T00:00:00.000000,4756838.1118766,1.163e-05,9.74e-06,1.361e-05,8.5e-06,5574
2017-10-23T00:00:00.000000,2779366.59416892,9.72e-06,1.111e-05,1.167e-05,9e-06,2904
2017-10-24T00:00:00.000000,1992866.75176936,1.105e-05,1.095e-05,1.147e-05,1.021e-05,1907
2017-10-25T00:00:00.000000,3711308.22146586,1.095e-05,1.242e-05,1.409e-05,1.066e-05,3020
2017-10-26T00:00:00.000000,1910413.93714295,1.241e-05,1.011e-05,1.251e-05,1.006e-05,1719
2017-10-27T00:00:00.000000,2183316.71495104,1.011e-05,9.23e-06,1.079e-05,8.99e-06,1391
2017-10-28T00:00:00.000000,2407825.3999958,9.26e-06,8.94e-06,9.34e-06,8.55e-06,1709
2017-10-29T00:00:00.000000,2818658.68009168,8.91e-06,7.66e-06,8.91e-06,7.32e-06,1398
2017-10-30T00:00:00.000000,2781116.38692523,7.66e-06,7.06e-06,7.96e-06,6.96e-06,1424
2017-10-31T00:00:00.000000,2191757.85770714,7.11e-06,7.66e-06,8.28e-06,7e-06,1345
2017-11-01T00:00:00.000000,2197860.85123229,7.63e-06,6.57e-06,8e-06,6.57e-06,1242
