time_period_end,volume_traded,price_close
2018-06-18T02:00:00.000000,0.51787113,6400.58
2018-06-18T04:00:00.000000,0.00132082,6416.727
2018-06-18T05:00:00.000000,0.81,6401.82
2018-06-18T06:00:00.000000,0.99341429,6409.654
2018-06-18T07:00:00.000000,0.0502107,6426.057
2018-06-18T08:00:00.000000,0.42358038,6423.431
2018-06-18T09:00:00.000000,6.59430123,6466.16
2018-06-18T13:00:00.000000,3.87555566,6498.491
2018-06-18T14:00:00.000000,0.22022,6413.771
2018-06-18T15:00:00.000000,0.28251172,6450.0
2018-06-18T17:00:00.000000,13.21647556,6601.332
2018-06-18T18:00:00.000000,2.60702699,6717.0
2018-06-18T22:00:00.000000,4.07586739,6691.76
