time_period_end,volume_traded,price_close
2018-06-03T01:00:00.000000,459185.82186532,14.818
2018-06-03T02:00:00.000000,464253.68646121,14.635
2018-06-03T03:00:00.000000,805304.1290911,14.689
2018-06-03T04:00:00.000000,284052.29508288,14.483
2018-06-03T05:00:00.000000,305734.96914207,14.261
2018-06-03T06:00:00.000000,354189.51793216,14.495
2018-06-03T07:00:00.000000,484752.91084826,14.802
2018-06-03T08:00:00.000000,367913.58960487,14.88
2018-06-03T09:00:00.000000,326685.14697407,14.71
2018-06-03T10:00:00.000000,300220.21988226,14.837
2018-06-03T11:00:00.000000,352205.11183851,14.582
2018-06-03T12:00:00.000000,163597.28501268,14.71
2018-06-03T13:00:00.000000,694436.25851526,14.962
2018-06-03T14:00:00.000000,961618.27424925,15.192
2018-06-03T15:00:00.000000,588629.85440746,15.102
2018-06-03T16:00:00.000000,326812.64738299,14.984
2018-06-03T17:00:00.000000,299937.90163716,14.772
2018-06-03T18:00:00.000000,893287.75314101,14.618
2018-06-03T19:00:00.000000,199141.79610249,14.423
2018-06-03T20:00:00.000000,371917.3778128,14.634
2018-06-03T21:00:00.000000,230319.43189576,14.751
2018-06-03T22:00:00.000000,251408.89618879,14.636
2018-06-03T23:00:00.000000,289786.35612739,14.469
2018-06-04T00:00:00.000000,190279.52738244,14.533
