time_period_end,volume_traded,price_close
2017-07-10T01:00:00.000000,8059.43588965,15.294
2017-07-10T02:00:00.000000,3709.93012181,15.43
2017-07-10T03:00:00.000000,1838.39717764,15.492
2017-07-10T04:00:00.000000,1471.36931885,15.418
2017-07-10T05:00:00.000000,5744.95173119,15.374
2017-07-10T06:00:00.000000,7015.8295139,15.887
2017-07-10T07:00:00.000000,8955.28881217,16.116
2017-07-10T08:00:00.000000,22622.28847699,16.58
2017-07-10T09:00:00.000000,28736.26962039,16.358
2017-07-10T10:00:00.000000,4600.32660449,16.236
2017-07-10T11:00:00.000000,15745.31990601,16.377
2017-07-10T12:00:00.000000,16243.65419857,15.776
2017-07-10T13:00:00.000000,17498.34518583,15.318
2017-07-10T14:00:00.000000,11976.50472703,15.102
2017-07-10T15:00:00.000000,8779.83623678,15.003
2017-07-10T16:00:00.000000,18541.11979971,14.826
2017-07-10T17:00:00.000000,32237.19795742,15.069
2017-07-10T18:00:00.000000,7638.33189446,15.025
2017-07-10T19:00:00.000000,3396.20571489,14.895
2017-07-10T20:00:00.000000,4638.25141936,14.943
2017-07-10T21:00:00.000000,4123.86736448,14.889
2017-07-10T22:00:00.000000,30085.20219628,14.51
2017-07-10T23:00:00.000000,16025.91120765,14.414
2017-07-11T00:00:00.000000,78149.80719378,14.1
