time_period_end,volume_traded,price_close
2018-04-07T01:00:00.000000,696.6352352,6634.6
2018-04-07T02:00:00.000000,6105.31548409,6847.0
2018-04-07T03:00:00.000000,1007.3779396,6830.5
2018-04-07T04:00:00.000000,896.98740732,6859.0
2018-04-07T05:00:00.000000,556.21136424,6846.9
2018-04-07T06:00:00.000000,1250.84580467,6846.1
2018-04-07T07:00:00.000000,1148.93310436,6871.5
2018-04-07T08:00:00.000000,696.75054537,6865.1
2018-04-07T09:00:00.000000,2170.61968074,6882.2
2018-04-07T10:00:00.000000,1740.55597939,6854.2
2018-04-07T11:00:00.000000,714.06279172,6865.4
2018-04-07T12:00:00.000000,451.69589773,6860.6
2018-04-07T13:00:00.000000,603.63419978,6876.0
2018-04-07T14:00:00.000000,2257.46063309,6845.9
2018-04-07T15:00:00.000000,1010.4795753,6862.3
2018-04-07T16:00:00.000000,4754.83306095,7003.8
2018-04-07T17:00:00.000000,2794.0782335,7034.47784585
2018-04-07T18:00:00.000000,1262.92092351,7005.0
2018-04-07T19:00:00.000000,1864.51657029,6993.0
2018-04-07T20:00:00.000000,589.92239748,6990.4
2018-04-07T21:00:00.000000,450.14377694,7005.3
2018-04-07T22:00:00.000000,653.36348162,6972.5
2018-04-07T23:00:00.000000,855.87927847,6932.7
2018-04-08T00:00:00.000000,1525.46161852,6892.6
