time_period_end,volume_traded,price_open,price_close,price_high,price_low,trades_count
2017-09-22T00:00:00.000000,737281.97110271,0.00068649,0.0006773,0.00070244,0.00066502,701
2017-09-23T00:00:00.000000,956374.8368363,0.0006773,0.00068514,0.000723,0.00064029,1365
2017-09-24T00:00:00.000000,662337.03259682,0.00068514,0.0006505,0.000693,0.0006295,650
2017-09-25T00:00:00.000000,1045091.31923037,0.0006505,0.00059652,0.00065341,0.00057092,957
2017-09-26T00:00:00.000000,2135897.90893925,0.000599,0.000663,0.0006837,0.00057894,1810
2017-09-27T00:00:00.000000,1656981.17342519,0.000663,0.00067498,0.00069947,0.00062971,1509
2017-09-28T00:00:00.000000,1879201.49476143,0.00067499,0.00074563,0.00077999,0.00065961,1930
2017-09-29T00:00:00.000000,1246125.6262591,0.00074564,0.00071444,0.00075499,0.00069999,1633
2017-09-30T00:00:00.000000,935119.51796467,0.00071444,0.00072,0.00073269,0.00070001,1258
2017-10-01T00:00:00.000000,1173509.90725931,0.00072,0.00072,0.000731,0.00069101,1364
2017-10-02T00:00:00.000000,1250418.54056914,0.00071509,0.00068623,0.00072683,0.00068583,1474
2017-10-03T00:00:00.000000,1245907.62820486,0.00070033,0.0006776,0.00073492,0.00065781,1513
2017-10-04T00:00:00.000000,1104616.75994451,0.00067697,0.00066001,0.00069999,0.00063415,1544
2017-10-05T00:00:00.000000,1046873.48117736,0.00065798,0.00063194,0.00068719,0.00062,1335
2017-10-06T00:00:00.000000,974766.05216892,0.00062422,0.00059741,0.00064092,0.00057628,1224
2017-10-07T00:00:00.000000,856147.52078276,0.00059717,0.00064862,0.00065785,0.00059238,1116
2017-10-08T00:00:00.000000,923820.84598673,0.00064861,0.00060298,0.00068242,0.0006,1374
2017-10-09T00:00:00.000000,2196632.72827043,0.00060293,0.00061035,0.00068702,0.00058314,1912
2017-10-10T00:00:00.000000,844030.11600045,0.00061035,0.00062637,0.00064995,0.00057269,1300
2017-10-11T00:00:00.000000,913518.2871649,0.00063201,0.00065382,0.00068242,0.00062181,1351
2017-10-12T00:00:00.000000,756513.20204352,0.00065382,0.00066269,0.00069684,0.00063601,1053
2017-10-13T00:00:00.000000,749336.15635587,0.0006677,0.0006184,0.00066828,0.0006,1090
2017-10-14T00:00:00.000000,1813572.75853671,0.00061892,0.000589,0.00064537,0.00052249,2231
2017-10-15T00:00:00.000000,739277.94334359,0.00058012,0.00058512,0.00059771,0.00054477,1568
2017-10-16T00:00:00.000000,1185098.25848005,0.00058131,0.00058215,0.00060498,0.000545,1313
2017-10-17T00:00:00.000000,967924.262129,0.00058211,0.00059914,0.00060498,0.0005505,1245
2017-10-18T00:00:00.000000,1619928.13861582,0.00059914,0.00069851,0.00071999,0.00056604,2036
2017-10-19T00:00:00.000000,1278134.27423981,0.00069295,0.00069537,0.00072399,0.00066041,1373
2017-10-20T00:00:00.000000,1485831.1754679,0.00069295,0.0007274,0.00073996,0.00068336,1935
2017-10-21T00:00:00.000000,1676885.279194,0.0007248,0.00070306,0.00073998,0.00069321,1622
2017-10-22T00:00:00.000000,532351.07308357,0.00070306,0.0006793,0.00072139,0.0006692,1023
2017-10-23T00:00:00.000000,703737.14119655,0.00067388,0.000692,0.00069789,0.00066603,1123
2017-10-24T00:00:00.000000,1467092.00747458,0.000695,0.0006654,0.00069789,0.00065101,1058
2017-10-25T00:00:00.000000,1336436.37669386,0.0006654,0.0006793,0.00068959,0.00061111,1574
2017-10-26T00:00:00.000000,906956.72633301,0.0006793,0.00065994,0.00068,0.00063376,1218
2017-10-27T00:00:00.000000,474861.17167417,0.00066524,0.000653,0.000685,0.00065,908
2017-10-28T00:00:00.000000,800198.82992701,0.00065645,0.00064266,0.00066522,0.00063,898
2017-10-29T00:00:00.000000,601639.78891337,0.00064266,0.00066061,0.00066522,0.00063777,780
2017-10-30T00:00:00.000000,1031475.92709515,0.00066061,0.00062957,0.00067053,0.00062,1277
2017-10-31T00:00:00.000000,679356.49511108,0.00062957,0.0006124,0.00064554,0.00059606,830
2017-11-01T00:00:00.000000,793908.5702563,0.00060757,0.00057398,0.00061668,0.00056604,1057
2017-11-02T00:00:00.000000,1838543.27620755,0.00056666,0.0005873,0.0006697,0.00056212,2325
2017-11-03T00:00:00.000000,773607.50719959,0.00058322,0.00059499,0.00060392,0.00057069,1946
2017-11-04T00:00:00.000000,687637.24927958,0.00059499,0.00058234,0.00060989,0.000566,1423
2017-11-05T00:00:00.000000,1232260.5516696,0.00058234,0.00060181,0.00063079,0.00057833,1527
2017-11-06T00:00:00.000000,727149.0167173,0.00060301,0.00059465,0.00061576,0.00058889,826
2017-11-07T00:00:00.000000,563744.5483595,0.00059465,0.00059673,0.00061584,0.0005812,990
2017-11-08T00:00:00.000000,1235863.86582295,0.00059999,0.00067893,0.00068989,0.00059348,861
2017-11-09T00:00:00.000000,1173429.70268882,0.00068847,0.00070245,0.00070725,0.00066001,1344
2017-11-10T00:00:00.000000,1051474.27864639,0.00070245,0.00071721,0.0007582,0.0006871,2573
