time_exchange;time_coinpai;guid;price;base_amount;taker_side
2016-04-04T00:05:44.000000;2016-04-04T00:05:44.470000;d4a7e0e8-8a06-4363-81c2-507e18043f91;11.61;0.134568;BUY
2016-04-04T00:05:58.000000;2016-04-04T00:05:58.413000;1da9953d-fd75-4eca-8d8e-bec3e9d77dff;11.61;0.130074;BUY
2016-04-04T00:06:10.000000;2016-04-04T00:06:10.217000;7304f81e-cc0a-4256-9b8d-be701d1b0151;11.61;0.131581;BUY
2016-04-04T00:06:15.000000;2016-04-04T00:06:15.997000;7e39f364-7cea-4d6d-acd9-5d90ed47e700;11.61;0.127906;BUY
2016-04-04T00:06:26.000000;2016-04-04T00:06:26.727000;a28c6806-00fb-436e-9806-fdb10c334d8c;11.61;0.132865;BUY
2016-04-04T00:09:29.000000;2016-04-04T00:09:29.130000;96915404-98fe-4cca-ad35-cb8f88c88041;11.606;0.131732;SELL
2016-04-04T00:09:29.000000;2016-04-04T00:09:29.140000;11ddfa28-2af3-4d70-9fb0-271edcb98f17;11.6;33.0028;SELL
2016-04-04T00:09:29.000000;2016-04-04T00:09:29.147000;08ba6e1b-7920-4692-87b8-7763c22fb4a9;11.548;0.1;SELL
2016-04-04T00:09:29.000000;2016-04-04T00:09:29.177000;172a304f-ee87-47b0-9eb9-d716877b2ffd;11.546;0.1;SELL
2016-04-04T00:09:29.000000;2016-04-04T00:09:29.177000;7c2f3da8-15cb-488b-966b-e6a5e2f4785e;11.545;0.1;SELL
2016-04-04T00:09:29.000000;2016-04-04T00:09:29.177000;3a81a26d-5384-494a-a286-68c22656239c;11.545;0.565468;SELL
2016-04-04T00:14:33.000000;2016-04-04T00:14:33.280000;ebf91cfa-8e9c-4bcf-8056-8daac0e34fb8;11.596;0.130197;BUY
2016-04-04T00:15:55.000000;2016-04-04T00:15:55.323000;edfe8926-e212-406b-a500-1602c059cf88;11.596;51.477403;BUY
2016-04-04T00:17:17.000000;2016-04-04T00:17:17.563000;046882a0-8dfe-4b8e-b23b-8804fb7d8d44;11.605;0.135822;SELL
2016-04-04T00:17:41.000000;2016-04-04T00:17:41.163000;ec6aa055-5058-4ca2-8e0e-ed3ce2f1b122;11.606;0.126719;SELL
2016-04-04T00:17:42.000000;2016-04-04T00:17:42.223000;1d177718-49ba-4d47-8071-1ef431af1878;11.596;16.02285083;SELL
2016-04-04T00:18:06.000000;2016-04-04T00:18:06.080000;358ce399-b21d-425f-9734-53d408814155;11.606;0.13582;SELL
2016-04-04T00:18:06.000000;2016-04-04T00:18:06.097000;d67038dd-0459-44f5-bd5d-b95c3093f1e5;11.596;4.78765534;SELL
2016-04-04T00:21:21.000000;2016-04-04T00:21:21.743000;13bd5a06-2638-438a-bf84-2ea1f6490309;11.608;0.135743;SELL
2016-04-04T00:21:21.000000;2016-04-04T00:21:21.757000;f4d1ff29-4735-4708-9aa0-d83b003e052f;11.596;0.22758715;SELL
2016-04-04T00:21:33.000000;2016-04-04T00:21:33.983000;369e3ea8-6072-453c-9381-2ce316629977;11.608;0.131856;SELL
2016-04-04T00:21:33.000000;2016-04-04T00:21:33.997000;9adcc306-383d-49f6-a124-a1faca0746c5;11.596;0.23160807;SELL
2016-04-04T00:39:26.000000;2016-04-04T00:39:26.580000;c52405aa-3cfb-41a5-8a98-f231165248ac;11.6;0.120635;BUY
2016-04-04T00:39:33.000000;2016-04-04T00:39:33.370000;da2c9f39-149a-47bd-91cc-9bd20241b6e1;11.6;0.131726;BUY
2016-04-04T00:39:44.000000;2016-04-04T00:39:44.560000;0f92a136-7890-47ba-a070-2c8c1e829b04;11.6;0.135406;BUY
2016-04-04T00:53:17.000000;2016-04-04T00:53:17.637000;3875856e-5de5-4f2a-8bfb-23222ee515b5;11.6;49.612233;BUY
2016-04-04T00:53:56.000000;2016-04-04T00:53:56.433000;cefed575-85fc-4b7a-8ff4-ed2e1cc661c9;11.608;3.4674;BUY
2016-04-04T00:53:56.000000;2016-04-04T00:53:56.450000;2b50c727-e465-4bcc-9e76-a23a1781c2f4;11.61;47.090798;BUY
2016-04-04T00:54:51.000000;2016-04-04T00:54:51.983000;f9784244-ac7f-4dab-ba81-019aed0deaf7;11.665;38.0;BUY
2016-04-04T02:20:40.000000;2016-04-04T02:20:40.497000;c6a2069e-1b7d-402f-80c0-6e0b0c751f54;11.659;2.68029098;BUY
2016-04-04T02:25:02.000000;2016-04-04T02:25:02.300000;ffda6b12-275f-4e30-83af-88690ba27c45;11.63;2.96131392;SELL
2016-04-04T02:26:19.000000;2016-04-04T02:26:19.983000;99b4a09a-51dc-410f-be68-7a79cef5c892;11.658;2.0;BUY
2016-04-04T02:34:00.000000;2016-04-04T02:34:00.860000;8a058f1d-d05a-45fb-abd6-bba905d7c9d9;11.63;7.25768429;SELL
2016-04-04T02:34:04.000000;2016-04-04T02:34:04.253000;68549e48-5759-4ac7-96e3-77af53076fbc;11.63;2.98026444;SELL
2016-04-04T02:34:51.000000;2016-04-04T02:34:51.270000;05cc1a6c-53ff-41ef-82fe-8bed58df6e9d;11.63;7.50638367;SELL
2016-04-04T02:34:55.000000;2016-04-04T02:34:55.307000;b7118396-2888-4fc7-aaca-d3397626810c;11.63;4.79925518;SELL
2016-04-04T02:34:59.000000;2016-04-04T02:34:59.543000;a0018ad2-01dd-446b-88b3-9e6b391518e1;11.63;3.2961075;SELL
2016-04-04T02:38:33.000000;2016-04-04T02:38:33.307000;2acd6a87-d319-4d8d-92c3-dd50fbb5e3dd;11.63;2.0;BUY
2016-04-04T02:39:08.000000;2016-04-04T02:39:08.320000;bf60b1b7-6e31-4ecb-8a21-7697290145c1;11.615;0.43047923;SELL
