time_period_end,volume_traded,price_open,price_close,price_high,price_low,trades_count
2018-06-12T00:00:00.000000,281370.95369699,1212.0,1282.0,1286.0,1190.0,1263
2018-06-13T00:00:00.000000,622982.31530319,1274.0,1135.0,1286.0,1130.0,1591
2018-06-14T00:00:00.000000,714803.66230447,1150.0,1048.0,1164.0,1020.0,1499
2018-06-15T00:00:00.000000,497231.39295486,1049.0,1158.0,1169.0,1039.0,1287
2018-06-16T00:00:00.000000,257927.70420285,1159.0,1149.0,1160.0,1108.0,722
2018-06-17T00:00:00.000000,281742.12009137,1144.0,1100.0,1144.0,1080.0,1047
2018-06-18T00:00:00.000000,249573.58884732,1102.0,1085.0,1123.0,1075.0,578
2018-06-19T00:00:00.000000,417933.02001918,1085.0,1107.0,1119.0,1055.0,816
2018-06-20T00:00:00.000000,458370.70266206,1108.0,1108.0,1139.0,1056.0,841
2018-06-21T00:00:00.000000,675755.80581102,1108.0,1062.0,1109.0,980.0,1493
2018-06-22T00:00:00.000000,246792.13302509,1062.0,1028.0,1085.0,1022.0,903
2018-06-23T00:00:00.000000,514200.20560077,1032.0,944.0,1044.0,934.0,1054
2018-06-24T00:00:00.000000,271694.74147028,941.0,943.0,959.0,900.0,823
2018-06-25T00:00:00.000000,330761.17560893,935.0,864.0,943.0,803.0,818
2018-06-26T00:00:00.000000,367372.25713584,859.0,907.0,947.0,833.0,926
2018-06-27T00:00:00.000000,244802.35166488,906.0,858.0,930.0,857.0,728
2018-06-28T00:00:00.000000,1115886.88874513,858.0,903.0,973.0,828.0,1502
2018-06-29T00:00:00.000000,703440.007173617,902.0,863.0,952.0,860.0,1162
2018-06-30T00:00:00.000000,2851020.40332398,863.0,1028.0,1244.0,855.0,3872
2018-07-01T00:00:00.000000,6609439.12517513,1040.0,1116.0,1435.0,987.0,8725
2018-07-02T00:00:00.000000,1758995.53625848,1100.0,1032.0,1120.0,982.0,3922
2018-07-03T00:00:00.000000,2681802.24097002,1033.0,1139.0,1209.0,1020.0,4388
2018-07-04T00:00:00.000000,7235268.84375872,1131.0,1195.0,1380.0,1120.0,9093
2018-07-05T00:00:00.000000,14469799.82276445,1195.0,1506.0,1761.0,1078.0,15479
2018-07-06T00:00:00.000000,25293858.59476761,1513.0,1510.0,1757.0,1210.0,28035
2018-07-07T00:00:00.000000,8666183.15549152,1510.0,1289.0,1528.0,1250.0,12483
2018-07-08T00:00:00.000000,3679882.96165284,1274.0,1230.0,1325.0,1166.0,6156
2018-07-09T00:00:00.000000,4780944.97020881,1223.0,1241.0,1325.0,1195.0,7312
2018-07-10T00:00:00.000000,6392713.01458715,1227.0,1272.0,1369.0,1209.0,8787
2018-07-11T00:00:00.000000,8240798.316949,1272.0,1249.0,1434.0,1190.0,9288
2018-07-12T00:00:00.000000,7029429.01487861,1249.0,1285.0,1360.0,1231.0,8372
2018-07-13T00:00:00.000000,13449243.91484735,1285.0,1192.0,1427.0,1131.0,12563
2018-07-14T00:00:00.000000,7201495.90201829,1192.0,1235.0,1263.0,1174.0,7419
2018-07-15T00:00:00.000000,5107754.8118851,1235.0,1217.0,1248.0,1200.0,5065
2018-07-16T00:00:00.000000,11328898.52620104,1217.0,1214.0,1357.0,1162.0,11641
2018-07-17T00:00:00.000000,24269353.42279397,1212.0,1203.0,1517.0,1004.0,22454
2018-07-18T00:00:00.000000,43278763.68362651,1203.0,1500.0,1689.0,1121.0,43419
2018-07-19T00:00:00.000000,41119493.40957492,1482.0,1956.0,2100.0,1470.0,48682
2018-07-20T00:00:00.000000,47741143.85508596,1948.0,1815.0,2595.0,1783.0,65918
2018-07-21T00:00:00.000000,16305575.59759169,1815.0,1713.0,1889.0,1617.0,23242
2018-07-22T00:00:00.000000,12416663.77380836,1720.0,1890.0,1944.0,1711.0,19307
2018-07-23T00:00:00.000000,11722736.10557059,1890.0,1653.0,1944.0,1500.0,19348
2018-07-24T00:00:00.000000,21597250.83586608,1654.0,1786.0,2122.0,1638.0,30923
2018-07-25T00:00:00.000000,8909363.56468043,1786.0,1450.0,1880.0,1280.0,14861
2018-07-26T00:00:00.000000,3391030.796635191,1431.0,1568.0,1643.0,1420.0,6136
2018-07-27T00:00:00.000000,2655023.574794443,1578.0,1419.0,1580.0,1350.0,5461
2018-07-28T00:00:00.000000,12122707.195633471,1419.0,1735.0,1794.0,1398.0,18785
2018-07-29T00:00:00.000000,11246491.95519679,1740.0,1725.0,1847.0,1635.0,18962
2018-07-30T00:00:00.000000,4258466.9437227,1725.0,1682.0,1739.0,1643.0,9927
2018-07-31T00:00:00.000000,4245478.800427869,1682.0,1621.0,1705.0,1471.0,8222
2018-08-01T00:00:00.000000,9073186.121040994,1621.0,1586.0,1695.0,1360.0,15008
2018-08-02T00:00:00.000000,4141894.477998983,1584.0,1523.0,1628.0,1478.0,8331
2018-08-03T00:00:00.000000,5529282.21341789,1523.0,1327.0,1561.0,1215.0,9557
2018-08-04T00:00:00.000000,4396176.83255867,1328.0,1243.0,1353.0,1115.0,8379
2018-08-05T00:00:00.000000,2921712.610362344,1243.0,1205.0,1313.0,1114.0,6579
2018-08-06T00:00:00.000000,1779136.94852293,1203.0,1177.0,1225.0,1151.0,3983
2018-08-07T00:00:00.000000,2363089.325114876,1178.0,1112.0,1189.0,1086.0,5540
2018-08-08T00:00:00.000000,2545417.34768957,1114.0,902.0,1115.0,885.0,4760
2018-08-09T00:00:00.000000,3918072.650716158,902.0,905.0,958.0,824.0,4913
2018-08-10T00:00:00.000000,5356407.409050652,905.0,1050.0,1060.0,881.0,7428
2018-08-11T00:00:00.000000,3655685.208121646,1048.0,959.0,1049.0,913.0,5825
2018-08-12T00:00:00.000000,850026.456037578,959.0,890.0,961.0,860.0,1455
