time_period_end,volume_traded,price_close
2017-08-22T01:00:00.000000,14025.621499,327.0
2017-08-22T02:00:00.000000,15651.52293459,315.24
2017-08-22T03:00:00.000000,6025.76707294,315.73
2017-08-22T04:00:00.000000,17830.09741075,308.48
2017-08-22T05:00:00.000000,30513.30536063,295.24
2017-08-22T06:00:00.000000,20461.86008943,306.34
2017-08-22T07:00:00.000000,14449.72464054,300.5
2017-08-22T08:00:00.000000,13377.52261868,299.56
2017-08-22T09:00:00.000000,6763.35903822,298.58
2017-08-22T10:00:00.000000,11487.96295513,308.74
2017-08-22T11:00:00.000000,4721.18145792,308.49
2017-08-22T12:00:00.000000,4977.69021604,309.21
2017-08-22T13:00:00.000000,7797.77904272,310.0
2017-08-22T14:00:00.000000,5289.0036338,306.89
2017-08-22T15:00:00.000000,5927.7233031,306.9
2017-08-22T16:00:00.000000,4157.85130463,307.42
2017-08-22T17:00:00.000000,17846.63644002,315.8
2017-08-22T18:00:00.000000,12399.60030063,316.15
2017-08-22T19:00:00.000000,5944.79275366,314.56
2017-08-22T20:00:00.000000,4648.88233117,309.99
2017-08-22T21:00:00.000000,5948.4687063,314.0
2017-08-22T22:00:00.000000,3506.20734714,312.59
2017-08-22T23:00:00.000000,4274.71683137,315.73
2017-08-23T00:00:00.000000,4116.29667111,312.54
