time_exchange_hour,volume_prior_to_this_hour,vwap_prior_to_this_hour
2016-03-17T01:00:00.000000,191.92653532999987,417.3169534021873
2016-03-17T02:00:00.000000,207.09823482000004,417.23953167658806
2016-03-17T03:00:00.000000,51.517532810000006,416.9606531503677
2016-03-17T04:00:00.000000,379.83988616999994,417.5114978627309
2016-03-17T05:00:00.000000,483.1653571999999,418.58976155535373
2016-03-17T06:00:00.000000,321.96129858999944,419.0901030203685
2016-03-17T07:00:00.000000,160.66341094000006,418.9761999657492
2016-03-17T08:00:00.000000,423.80308337,418.99956557914635
2016-03-17T09:00:00.000000,269.14647574000014,417.7660460374955
2016-03-17T10:00:00.000000,201.7922931999999,418.3176173314474
2016-03-17T11:00:00.000000,341.3712577400001,419.22767376158964
2016-03-17T12:00:00.000000,762.1991453399996,418.5228722452732
2016-03-17T13:00:00.000000,635.8544396500002,418.9786385747741
2016-03-17T14:00:00.000000,228.3139331100001,418.49452093102826
2016-03-17T15:00:00.000000,341.38987901999985,419.2695765421995
2016-03-17T16:00:00.000000,139.80818836000012,418.6972740386013
2016-03-17T17:00:00.000000,358.6941801899997,418.95316364850805
2016-03-17T18:00:00.000000,1393.3299919099986,419.89854801839726
2016-03-17T19:00:00.000000,218.89029822000003,419.68896440568693
2016-03-17T20:00:00.000000,164.52402870999995,419.8160590872122
2016-03-17T21:00:00.000000,197.65899913999988,418.873781457082
2016-03-17T22:00:00.000000,579.0610465100002,418.1416721640029
2016-03-17T23:00:00.000000,162.8899006399999,418.77812919085494
2016-03-18T00:00:00.000000,93.92198164000001,418.7740696987887
