time_period_end,volume_traded,price_close
2018-06-26T01:00:00.000000,0.1,6204.49
2018-06-26T04:00:00.000000,0.97177357,6212.662
2018-06-26T05:00:00.000000,1.715,6246.019
2018-06-26T06:00:00.000000,0.9,6269.452
2018-06-26T07:00:00.000000,0.26363722,6250.492
2018-06-26T08:00:00.000000,0.57782166,6240.285
2018-06-26T09:00:00.000000,0.405,6236.921
2018-06-26T10:00:00.000000,0.42935116,6171.0
2018-06-26T11:00:00.000000,2.1430777,6214.0
2018-06-26T12:00:00.000000,4.47874891,6202.445
2018-06-26T13:00:00.000000,4.60135325,6215.935
2018-06-26T14:00:00.000000,8.24,6195.0
2018-06-26T15:00:00.000000,2.20913895,6189.302
2018-06-26T16:00:00.000000,0.22626917,6171.0
2018-06-26T17:00:00.000000,0.53864788,6184.265
2018-06-26T18:00:00.000000,0.19,6184.265
2018-06-26T19:00:00.000000,0.51,6173.399
2018-06-26T20:00:00.000000,2.08171771,6181.284
2018-06-26T22:00:00.000000,0.73076564,6248.76
2018-06-26T23:00:00.000000,1.08179766,6141.475
2018-06-27T00:00:00.000000,0.85932194,6065.681
