time_exchange;time_coinpai;guid;price;base_amount;taker_side
2016-03-29T00:04:51.000000;2016-03-29T00:04:51.000000;5400285c-8e17-41b7-93c3-f9ef554568be;424.03;0.848553;UNKNOWN
2016-03-29T00:06:12.000000;2016-03-29T00:06:12.000000;58db22d3-d5c4-4503-9575-0bd7d13015ce;424.03;0.12848717;UNKNOWN
2016-03-29T00:06:48.000000;2016-03-29T00:06:48.000000;08f00bac-27d2-42f3-a240-eed26955fee4;424.03;0.767099;UNKNOWN
2016-03-29T00:07:22.000000;2016-03-29T00:07:22.000000;4d89ba3a-b279-432a-8efa-952cddd6ea43;424.07;2.4001;UNKNOWN
2016-03-29T00:07:59.000000;2016-03-29T00:07:59.000000;53e8a7dc-0eeb-4dcd-b074-710b280d047e;424.04;0.218901;UNKNOWN
2016-03-29T00:07:59.000000;2016-03-29T00:07:59.000000;5a23a9da-c7d9-4fee-abd4-dca71227ace8;424.07;1.781099;UNKNOWN
2016-03-29T00:09:24.000000;2016-03-29T00:09:24.000000;a1145c93-13ec-40ab-b760-05fdba00e688;424.04;0.13551154;UNKNOWN
2016-03-29T00:09:36.000000;2016-03-29T00:09:36.000000;19c1edf6-d8dc-422e-a9f5-4ea003584362;424.03;0.195073;UNKNOWN
2016-03-29T00:10:01.000000;2016-03-29T00:10:01.000000;9bab847a-41c0-461f-b8df-e8aa40c2ab23;424.03;0.146;UNKNOWN
2016-03-29T00:10:04.000000;2016-03-29T00:10:04.000000;0509f9c2-2ee7-4271-b63f-60eab95e5652;424.05;5.0;UNKNOWN
2016-03-29T00:10:23.000000;2016-03-29T00:10:23.000000;4e5cfeb6-1c6b-4b4e-97e4-62e8f9eccb37;424.03;0.78521217;UNKNOWN
2016-03-29T00:10:23.000000;2016-03-29T00:10:23.000000;3d6a0cba-4a30-45d5-b4d7-cd8c484364ac;424.03;0.21478783;UNKNOWN
2016-03-29T00:11:13.000000;2016-03-29T00:11:13.000000;c2950207-902b-464d-8ff5-0e18d1b270ff;424.03;0.117643;UNKNOWN
2016-03-29T00:12:08.000000;2016-03-29T00:12:08.000000;1413e60d-d95e-4183-ab13-abab9a164fcc;424.03;0.306493;UNKNOWN
2016-03-29T00:12:20.000000;2016-03-29T00:12:20.000000;a03c5b9b-11ce-49fd-b8a2-6603ee92f3c9;424.03;0.03270814;UNKNOWN
2016-03-29T00:14:20.000000;2016-03-29T00:14:20.000000;0ccbfa58-60e7-45dd-81fe-59b8bfb9eed9;424.03;0.05839912;UNKNOWN
2016-03-29T00:16:54.000000;2016-03-29T00:16:54.000000;d94f3c0f-288e-4afa-9726-a3df5bc252d8;424.03;1.0;UNKNOWN
2016-03-29T00:18:04.000000;2016-03-29T00:18:04.000000;e65ca3c5-c0b7-4e75-a552-289b47ea803d;424.03;0.07098;UNKNOWN
2016-03-29T00:19:00.000000;2016-03-29T00:19:00.000000;6ad51229-b03a-4e59-8288-2f24ab433306;424.03;1.757938;UNKNOWN
2016-03-29T00:20:20.000000;2016-03-29T00:20:20.000000;46ed1f4b-94fa-4624-b48f-bbb2741981c2;424.03;0.22921585;UNKNOWN
