time_period_end,volume_traded,price_close
2017-01-11T01:00:00.000000,31.382345,10.607
2017-01-11T02:00:00.000000,143.84482479,10.553
2017-01-11T03:00:00.000000,120.12395556,10.634
2017-01-11T04:00:00.000000,113.57878702,10.587
2017-01-11T05:00:00.000000,74.70135305,10.62
2017-01-11T06:00:00.000000,707.679379,10.6
2017-01-11T07:00:00.000000,301.76101351,10.57
2017-01-11T08:00:00.000000,152.3805,10.632
2017-01-11T09:00:00.000000,119.22713523,10.644
2017-01-11T10:00:00.000000,3955.35339508,10.129
2017-01-11T11:00:00.000000,3394.35305277,10.212
2017-01-11T12:00:00.000000,4296.01633368,10.058
2017-01-11T13:00:00.000000,4127.05178035,9.8762
2017-01-11T14:00:00.000000,1989.00084736,9.8652
2017-01-11T15:00:00.000000,8172.50745536,9.8681
2017-01-11T16:00:00.000000,1081.80191192,9.7601
2017-01-11T17:00:00.000000,1403.30890032,9.8448
2017-01-11T18:00:00.000000,7477.15045568,9.56
2017-01-11T19:00:00.000000,10782.99524858,9.55
2017-01-11T20:00:00.000000,13435.71090071,9.69
2017-01-11T21:00:00.000000,1773.83555954,9.6011
2017-01-11T22:00:00.000000,2554.40594051,9.7421
2017-01-11T23:00:00.000000,1066.98515543,9.7599
2017-01-12T00:00:00.000000,337.18253862,9.7
