time_period_end,volume_traded,price_open,price_close,price_high,price_low,trades_count
2018-04-17T00:00:00.000000,2512514.0,0.00023144,0.0002296,0.0002329,0.0002245,1878
2018-04-18T00:00:00.000000,5540937.0,0.00023098,0.0002382,0.000278,0.00022977,3694
2018-04-19T00:00:00.000000,3030464.0,0.0002382,0.00025224,0.00025763,0.00023742,2977
2018-04-20T00:00:00.000000,4707949.0,0.00025241,0.00024218,0.00025973,0.00024011,3510
2018-04-21T00:00:00.000000,4016524.0,0.00024148,0.00024658,0.0002537,0.00024055,3677
2018-04-22T00:00:00.000000,5920020.0,0.0002448,0.0002519,0.00026363,0.00024,4578
2018-04-23T00:00:00.000000,2556239.0,0.00025183,0.00023985,0.00025214,0.00023507,2343
2018-04-24T00:00:00.000000,3410603.0,0.00023985,0.00023385,0.00024135,0.0002207,2608
2018-04-25T00:00:00.000000,3877047.0,0.0002338,0.0002272,0.00023481,0.00022316,3297
2018-04-26T00:00:00.000000,4761460.0,0.00022583,0.00021622,0.0002272,0.00021191,5235
2018-04-27T00:00:00.000000,6017738.0,0.00021606,0.00022051,0.00022137,0.00020742,6057
2018-04-28T00:00:00.000000,4125564.0,0.00022045,0.00021425,0.00022045,0.0002095,4372
2018-04-29T00:00:00.000000,6965398.0,0.00021473,0.00023471,0.000238,0.00021007,6766
2018-04-30T00:00:00.000000,11099278.0,0.00023477,0.00025091,0.000268,0.00023192,11834
2018-05-01T00:00:00.000000,5324833.0,0.00024979,0.00023471,0.00025046,0.00023046,7569
2018-05-02T00:00:00.000000,4274230.0,0.00023444,0.00023298,0.00023767,0.00022536,5184
2018-05-03T00:00:00.000000,3333526.0,0.00023201,0.00023518,0.00024079,0.00022866,3596
2018-05-04T00:00:00.000000,7792041.0,0.00023672,0.00021294,0.00023678,0.00021,7442
2018-05-05T00:00:00.000000,5695653.0,0.00021294,0.0002135,0.00022325,0.00020824,3974
2018-05-06T00:00:00.000000,4922187.0,0.0002143,0.00021541,0.0002217,0.00021124,3461
2018-05-07T00:00:00.000000,4133938.0,0.00021476,0.00020669,0.0002155,0.00020126,3028
2018-05-08T00:00:00.000000,3902271.0,0.00020669,0.00020689,0.00021739,0.0002,3758
2018-05-09T00:00:00.000000,6851407.0,0.00020681,0.00020982,0.00021999,0.00019998,6404
2018-05-10T00:00:00.000000,3675011.0,0.00020961,0.00020303,0.00022,0.00020071,3776
2018-05-11T00:00:00.000000,3139307.0,0.00020316,0.00019611,0.00021899,0.00016,3789
2018-05-12T00:00:00.000000,4116011.0,0.00019583,0.0001818,0.00019672,0.00017386,4449
2018-05-13T00:00:00.000000,2374218.0,0.00018043,0.00017847,0.000185,0.00017302,3631
2018-05-14T00:00:00.000000,1405804.0,0.00017741,0.00017701,0.00018125,0.000174,1885
2018-05-15T00:00:00.000000,1851839.0,0.000177,0.00017291,0.000177,0.00016801,2611
2018-05-16T00:00:00.000000,2353965.0,0.00017262,0.00016834,0.00017429,0.00016636,2331
2018-05-17T00:00:00.000000,1352072.0,0.00016775,0.0001648,0.00017201,0.00016334,1953
2018-05-18T00:00:00.000000,2088368.0,0.00016424,0.00016829,0.00017031,0.000163,1899
2018-05-19T00:00:00.000000,907155.0,0.00016829,0.00016332,0.00016848,0.00016177,1275
2018-05-20T00:00:00.000000,1114512.0,0.00016406,0.00016368,0.00016629,0.0001618,1074
2018-05-21T00:00:00.000000,2426390.0,0.00016363,0.00016487,0.00016858,0.00016155,1753
2018-05-22T00:00:00.000000,1660547.0,0.00016498,0.00016558,0.00016851,0.00016362,1346
2018-05-23T00:00:00.000000,1578033.0,0.00016492,0.00016392,0.00016608,0.0001598,1601
2018-05-24T00:00:00.000000,3458534.0,0.00016392,0.00016236,0.0001658,0.0001586,2324
2018-05-25T00:00:00.000000,1388812.0,0.00016237,0.00016279,0.00016699,0.0001586,1764
2018-05-26T00:00:00.000000,1530321.0,0.00016262,0.00016028,0.00016445,0.0001582,1207
2018-05-27T00:00:00.000000,667446.0,0.00016089,0.00016022,0.00016393,0.00015823,799
2018-05-28T00:00:00.000000,760489.0,0.00016075,0.00016269,0.00016613,0.00015927,937
2018-05-29T00:00:00.000000,1609343.0,0.0001627,0.0001708,0.00017656,0.00016077,2026
2018-05-30T00:00:00.000000,939088.0,0.00017022,0.00016863,0.00017649,0.00016502,1215
2018-05-31T00:00:00.000000,1046280.0,0.00016857,0.00017253,0.00017361,0.00016664,1317
2018-06-01T00:00:00.000000,1625298.0,0.00017256,0.00017411,0.00018182,0.00016993,1812
2018-06-02T00:00:00.000000,977109.0,0.0001745,0.00017233,0.00017786,0.00016871,1221
2018-06-03T00:00:00.000000,868171.0,0.00017233,0.0001753,0.00017616,0.00017194,885
