time_period_end,volume_traded,price_open,price_close,price_high,price_low,trades_count
2017-08-04T00:00:00.000000,206693.65521139,0.000651,0.000633,0.000654,0.000626,1137
2017-08-05T00:00:00.000000,396670.75336116,0.000633,0.000614,0.000663,0.000614,2446
2017-08-06T00:00:00.000000,995772.5768248,0.000613,0.000565,0.00062,0.00055,5452
2017-08-07T00:00:00.000000,579197.48454224,0.000565,0.00053,0.00057,0.00053,4216
2017-08-08T00:00:00.000000,775561.75867992,0.000538,0.000529,0.000552,0.000509,3684
2017-08-09T00:00:00.000000,751862.13142598,0.000528,0.000537,0.000578,0.000519,5016
2017-08-10T00:00:00.000000,384500.90410014,0.000537,0.000552,0.000599,0.000515,2764
2017-08-11T00:00:00.000000,443628.47792076,0.000553,0.00054,0.000565,0.000528,2344
2017-08-12T00:00:00.000000,960664.51338412,0.000534,0.000479,0.000541,0.000454,4764
2017-08-13T00:00:00.000000,1031505.4069059,0.00048,0.000424,0.000505,0.000413,5564
2017-08-14T00:00:00.000000,918796.75939362,0.000425,0.000393,0.000464,0.000374,4754
2017-08-15T00:00:00.000000,897596.89137864,0.000393,0.000372,0.000416,0.00033,4160
2017-08-16T00:00:00.000000,572671.58151676,0.000371,0.000395,0.00045,0.000337,3578
2017-08-17T00:00:00.000000,444435.80640979,0.000392,0.000366,0.000397,0.000361,2934
2017-08-18T00:00:00.000000,649033.69148496,0.000366,0.000348,0.000379,0.000328,3566
2017-08-19T00:00:00.000000,426566.65543794,0.000355,0.000349,0.000399,0.00034,2800
2017-08-20T00:00:00.000000,321270.21548426,0.000349,0.000343,0.000359,0.0003,1177
2017-08-21T00:00:00.000000,566529.48631856,0.000343,0.000339,0.000358,0.000324,2474
2017-08-22T00:00:00.000000,833599.7043564,0.000338,0.000328,0.000389,0.000313,2928
2017-08-23T00:00:00.000000,1764976.53895258,0.000327,0.000302,0.000337,0.000253,6966
2017-08-24T00:00:00.000000,1501760.6843288,0.000298,0.000335,0.000378,0.00027,6491
2017-08-25T00:00:00.000000,732397.36189346,0.000337,0.00033,0.000346,0.000319,3010
2017-08-26T00:00:00.000000,476294.7901604,0.00033,0.000317,0.000337,0.0003,2854
2017-08-27T00:00:00.000000,654075.22569986,0.000315,0.000323,0.00033,0.000302,2124
2017-08-28T00:00:00.000000,496496.06052292,0.000324,0.000318,0.000324,0.0003,1794
2017-08-29T00:00:00.000000,993232.22813836,0.000315,0.00031,0.00034,0.000306,3316
2017-08-30T00:00:00.000000,554136.04614191,0.00031,0.00029,0.000313,0.00028,3000
2017-08-31T00:00:00.000000,1172877.72564851,0.000287,0.000275,0.000313,0.000275,3971
2017-09-01T00:00:00.000000,1752529.93663907,0.000275,0.000282,0.000292,0.000272,3872
2017-09-02T00:00:00.000000,976826.73023163,0.000282,0.000269,0.000285,0.000265,3812
2017-09-03T00:00:00.000000,1176970.58693545,0.00027,0.000273,0.000294,0.000268,4025
2017-09-04T00:00:00.000000,414270.66984057,0.000271,0.000281,0.000288,0.000267,957
2017-09-05T00:00:00.000000,1245401.02040695,0.000281,0.000231,0.000286,0.0002,3287
2017-09-06T00:00:00.000000,841153.03640462,0.000231,0.000211,0.000238,0.000194,3158
2017-09-07T00:00:00.000000,1048264.50014375,0.000212,0.0002131,0.00025,0.000195,3577
2017-09-08T00:00:00.000000,903689.22491067,0.0002131,0.0002128,0.000227,0.000188,2520
2017-09-09T00:00:00.000000,952843.15586216,0.000214,0.0001979,0.0002151,0.0001821,2088
2017-09-10T00:00:00.000000,541714.25599636,0.000197,0.0001869,0.000197,0.0001802,1236
2017-09-11T00:00:00.000000,516387.51784096,0.0001869,0.0001748,0.0001967,0.0001701,1357
2017-09-12T00:00:00.000000,437411.36660268,0.0001769,0.0001749,0.0001862,0.000168,1004
2017-09-13T00:00:00.000000,695552.31521802,0.000174,0.0002083,0.000213,0.000172,1631
2017-09-14T00:00:00.000000,716470.8582983,0.0002068,0.0001869,0.0002197,0.0001744,1700
2017-09-15T00:00:00.000000,775952.76151175,0.000189,0.0001796,0.00019639,0.000174,1808
2017-09-16T00:00:00.000000,646587.66855113,0.0001795,0.000177,0.000193,0.0001704,1246
2017-09-17T00:00:00.000000,385860.77599082,0.000177,0.0001682,0.00018,0.000167,868
2017-09-18T00:00:00.000000,450943.17998911,0.0001682,0.0001693,0.000187,0.0001605,808
2017-09-19T00:00:00.000000,405918.11362337,0.0001699,0.0001728,0.0001785,0.000166,1056
2017-09-20T00:00:00.000000,248595.67544379,0.0001725,0.0001669,0.0001748,0.0001652,541
2017-09-21T00:00:00.000000,321977.48310335,0.0001673,0.0001563,0.0001686,0.000156,815
2017-09-22T00:00:00.000000,271192.50910619,0.0001562,0.0001496,0.000157,0.0001304,590
2017-09-23T00:00:00.000000,220820.45381143,0.000152,0.0001571,0.000162,0.00015,421
2017-09-24T00:00:00.000000,157763.44222101,0.0001589,0.0001526,0.0001619,0.000151,334
2017-09-25T00:00:00.000000,412556.47051837,0.0001531,0.0001503,0.000174,0.000146,682
2017-09-26T00:00:00.000000,364991.89275514,0.000149,0.0001455,0.00015,0.000135,437
2017-09-27T00:00:00.000000,253815.85859654,0.000146,0.000143,0.0001498,0.000139,672
2017-09-28T00:00:00.000000,385325.59249934,0.000144,0.0001509,0.0001595,0.0001421,1134
2017-09-29T00:00:00.000000,1127633.76325227,0.000151,0.0001943,0.000195,0.000151,2095
2017-09-30T00:00:00.000000,617119.04428095,0.000194,0.000171,0.0002015,0.0001662,1372
2017-10-01T00:00:00.000000,237763.26357266,0.0001729,0.0001667,0.0001792,0.000164,685
2017-10-02T00:00:00.000000,227435.40678273,0.000166,0.0001612,0.000168,0.000156,545
2017-10-03T00:00:00.000000,307050.70159949,0.0001601,0.0001455,0.0001615,0.0001412,764
2017-10-04T00:00:00.000000,356658.30222953,0.0001476,0.0001469,0.0001539,0.0001421,603
2017-10-05T00:00:00.000000,280684.79653232,0.0001467,0.000143,0.0001489,0.000136,598
2017-10-06T00:00:00.000000,421288.00534954,0.000142,0.0001408,0.00017,0.0001372,952
2017-10-07T00:00:00.000000,262616.09178807,0.00014,0.0001368,0.0001421,0.0001332,558
